start_code,end_code,day,rush,count
S0209,S0070,2021-09-25,am,5
S0211,S0322,2021-09-25,am,7
S0215,S0305,2021-09-25,am,7
S0217,S0457,2021-09-25,am,5
S0217,S0496,2021-09-25,am,6
S0221,S0075,2021-09-25,am,2
S0223,S0399,2021-09-25,am,5
S0228,S0069,2021-09-25,am,2
S0240,S0249,2021-09-25,am,1
S0243,S0097,2021-09-25,am,6
S0243,S0460,2021-09-25,am,1
S0247,S0266,2021-09-25,am,6
S0248,S0013,2021-09-25,am,2
S0257,S0035,2021-09-25,am,4
S0258,S0464,2021-09-25,am,4
S0259,S0056,2021-09-25,am,1
S0260,S0317,2021-09-25,am,4
S0264,S0018,2021-09-25,am,1
S0264,S0458,2021-09-25,am,7
S0273,S0388,2021-09-25,am,6
S0275,S0033,2021-09-25,am,5
S0278,S0413,2021-09-25,am,5
S0284,S0227,2021-09-25,am,6
S0284,S0251,2021-09-25,am,6
S0291,S0383,2021-09-25,am,1
S0295,S0019,2021-09-25,am,4
S0297,S0357,2021-09-25,am,4
S0299,S0246,2021-09-25,am,7
S0305,S0177,2021-09-25,am,7
S0307,S0366,2021-09-25,am,2
S0311,S0022,2021-09-25,am,4
S0311,S0317,2021-09-25,am,1
S0313,S0333,2021-09-25,am,2
S0319,S0277,2021-09-25,am,4
S0324,S0407,2021-09-25,am,1
S0332,S0280,2021-09-25,am,1
S0342,S0340,2021-09-25,am,1
S0342,S0371,2021-09-25,am,6
S0345,S0215,2021-09-25,am,3
S0347,S0027,2021-09-25,am,5
S0351,S0453,2021-09-25,am,5
S0356,S0086,2021-09-25,am,3
S0356,S0428,2021-09-25,am,4
S0359,S0462,2021-09-25,am,3
S0359,S0474,2021-09-25,am,2
S0360,S0153,2021-09-25,am,5
S0360,S0454,2021-09-25,am,3
S0365,S0353,2021-09-25,am,6
S0369,S0371,2021-09-25,am,3
S0375,S0116,2021-09-25,am,3
S0379,S0470,2021-09-25,am,4
S0382,S0140,2021-09-25,am,7
S0385,S0240,2021-09-25,am,1
S0388,S0324,2021-09-25,am,4
S0392,S0215,2021-09-25,am,5
S0396,S0309,2021-09-25,am,1
S0404,S0120,2021-09-25,am,3
S0405,S0315,2021-09-25,am,3
S0409,S0167,2021-09-25,am,4
S0409,S0309,2021-09-25,am,5
S0411,S0067,2021-09-25,am,6
S0412,S0008,2021-09-25,am,5
S0413,S0490,2021-09-25,am,7
S0413,S0497,2021-09-25,am,6
S0417,S0035,2021-09-25,am,3
S0423,S0139,2021-09-25,am,2
S0429,S0473,2021-09-25,am,3
S0431,S0460,2021-09-25,am,7
S0441,S0352,2021-09-25,am,2
S0441,S0402,2021-09-25,am,6
S0442,S0082,2021-09-25,am,4
S0443,S0142,2021-09-25,am,2
S0444,S0029,2021-09-25,am,7
S0446,S0362,2021-09-25,am,1
S0451,S0194,2021-09-25,am,6
S0454,S0157,2021-09-25,am,6
S0456,S0220,2021-09-25,am,7
S0457,S0105,2021-09-25,am,5
S0462,S0194,2021-09-25,am,1
S0463,S0175,2021-09-25,am,2
S0465,S0339,2021-09-25,am,7
S0470,S0212,2021-09-25,am,5
S0481,S0491,2021-09-25,am,2
S0484,S0114,2021-09-25,am,3
S0485,S0200,2021-09-25,am,2
S0487,S0346,2021-09-25,am,7
S0488,S0429,2021-09-25,am,3
S0492,S0048,2021-09-25,am,3
S0493,S0203,2021-09-25,am,4
S0493,S0401,2021-09-25,am,7
S0498,S0347,2021-09-25,am,3
S0003,S0424,2021-09-26,am,5
S0004,S0202,2021-09-26,am,4
S0004,S0230,2021-09-26,am,2
S0004,S0265,2021-09-26,am,2
S0004,S0478,2021-09-26,am,1
S0005,S0414,2021-09-26,am,2
S0005,S0469,2021-09-26,am,7
S0006,S0167,2021-09-26,am,4
S0007,S0109,2021-09-26,am,7
S0008,S0118,2021-09-26,am,1
S0011,S0028,2021-09-26,am,4
S0011,S0180,2021-09-26,am,6
S0014,S0192,2021-09-26,am,2
S0016,S0295,2021-09-26,am,6
S0019,S0113,2021-09-26,am,3
S0019,S0158,2021-09-26,am,2
S0023,S0301,2021-09-26,am,2
S0025,S0088,2021-09-26,am,7
S0027,S0199,2021-09-26,am,6
S0029,S0009,2021-09-26,am,7
S0030,S0114,2021-09-26,am,4
S0038,S0225,2021-09-26,am,6
S0039,S0085,2021-09-26,am,3
S0039,S0304,2021-09-26,am,7
S0039,S0311,2021-09-26,am,7
S0044,S0137,2021-09-26,am,7
S0047,S0037,2021-09-26,am,3
S0051,S0278,2021-09-26,am,5
S0052,S0352,2021-09-26,am,3
S0053,S0123,2021-09-26,am,4
S0059,S0421,2021-09-26,am,1
S0062,S0008,2021-09-26,am,4
S0063,S0318,2021-09-26,am,4
S0065,S0062,2021-09-26,am,5
S0074,S0475,2021-09-26,am,6
S0078,S0336,2021-09-26,am,7
S0082,S0380,2021-09-26,am,4
S0093,S0411,2021-09-26,am,3
S0095,S0238,2021-09-26,am,1
S0115,S0356,2021-09-26,am,6
S0126,S0181,2021-09-26,am,4
S0130,S0181,2021-09-26,am,4
S0131,S0069,2021-09-26,am,1
S0131,S0265,2021-09-26,am,5
S0138,S0331,2021-09-26,am,7
S0140,S0094,2021-09-26,am,3
S0141,S0008,2021-09-26,am,4
S0141,S0141,2021-09-26,am,4
S0152,S0498,2021-09-26,am,5
S0158,S0131,2021-09-26,am,3
S0162,S0069,2021-09-26,am,7
S0162,S0095,2021-09-26,am,1
S0163,S0314,2021-09-26,am,4
S0168,S0293,2021-09-26,am,7
S0168,S0480,2021-09-26,am,6
S0171,S0327,2021-09-26,am,7
S0173,S0489,2021-09-26,am,5
S0175,S0427,2021-09-26,am,7
S0187,S0139,2021-09-26,am,2
S0188,S0084,2021-09-26,am,2
S0188,S0168,2021-09-26,am,6
S0189,S0471,2021-09-26,am,4
S0193,S0141,2021-09-26,am,3
S0194,S0027,2021-09-26,am,4
S0198,S0418,2021-09-26,am,5
S0198,S0442,2021-09-26,am,4
S0203,S0161,2021-09-26,am,4
S0204,S0209,2021-09-26,am,6
S0204,S0297,2021-09-26,am,1
S0209,S0015,2021-09-26,am,4
S0210,S0486,2021-09-26,am,4
S0216,S0035,2021-09-26,am,7
S0217,S0153,2021-09-26,am,7
S0221,S0434,2021-09-26,am,4
S0231,S0005,2021-09-26,am,1
S0232,S0384,2021-09-26,am,3
S0238,S0135,2021-09-26,am,5
S0245,S0044,2021-09-26,am,3
S0249,S0271,2021-09-26,am,3
S0250,S0232,2021-09-26,am,6
S0254,S0493,2021-09-26,am,3
S0255,S0479,2021-09-26,am,2
S0257,S0216,2021-09-26,am,3
S0263,S0458,2021-09-26,am,4
S0268,S0090,2021-09-26,am,5
S0269,S0343,2021-09-26,am,2
S0269,S0423,2021-09-26,am,7
S0272,S0380,2021-09-26,am,2
S0273,S0447,2021-09-26,am,1
S0291,S0118,2021-09-26,am,7
S0291,S0200,2021-09-26,am,2
S0293,S0338,2021-09-26,am,4
S0294,S0158,2021-09-26,am,7
S0295,S0046,2021-09-26,am,1
S0297,S0125,2021-09-26,am,6
S0299,S0268,2021-09-26,am,3
S0302,S0385,2021-09-26,am,7
S0309,S0017,2021-09-26,am,3
S0311,S0340,2021-09-26,am,5
S0312,S0351,2021-09-26,am,6
S0316,S0264,2021-09-26,am,7
S0320,S0418,2021-09-26,am,1
S0335,S0400,2021-09-26,am,1
S0340,S0209,2021-09-26,am,7
S0360,S0091,2021-09-26,am,1
S0364,S0038,2021-09-26,am,1
S0374,S0011,2021-09-26,am,5
S0374,S0420,2021-09-26,am,4
S0377,S0183,2021-09-26,am,1
S0391,S0385,2021-09-26,am,1
S0392,S0186,2021-09-26,am,5
S0393,S0123,2021-09-26,am,7
S0402,S0300,2021-09-26,am,3
S0409,S0466,2021-09-26,am,1
S0410,S0356,2021-09-26,am,6
S0420,S0165,2021-09-26,am,4
S0426,S0091,2021-09-26,am,1
S0426,S0178,2021-09-26,am,2
S0426,S0303,2021-09-26,am,1
S0434,S0118,2021-09-26,am,3
S0438,S0240,2021-09-26,am,5
S0447,S0477,2021-09-26,am,3
S0449,S0067,2021-09-26,am,5
S0454,S0304,2021-09-26,am,5
S0455,S0229,2021-09-26,am,7
S0460,S0474,2021-09-26,am,1
S0463,S0315,2021-09-26,am,2
S0465,S0148,2021-09-26,am,3
S0468,S0078,2021-09-26,am,4
S0474,S0088,2021-09-26,am,3
S0482,S0008,2021-09-26,am,4
S0483,S0088,2021-09-26,am,7
S0486,S0418,2021-09-26,am,6
S0489,S0084,2021-09-26,am,4
S0490,S0055,2021-09-26,am,3
S0493,S0377,2021-09-26,am,7
S0494,S0402,2021-09-26,am,3
S0494,S0450,2021-09-26,am,7
S0000,S0082,2021-09-27,am,4
S0001,S0233,2021-09-27,am,2
S0001,S0460,2021-09-27,am,2
S0006,S0071,2021-09-27,am,3
S0007,S0489,2021-09-27,am,2
S0013,S0224,2021-09-27,am,7
S0016,S0404,2021-09-27,am,4
S0017,S0358,2021-09-27,am,3
S0017,S0427,2021-09-27,am,3
S0018,S0100,2021-09-27,am,7
S0029,S0186,2021-09-27,am,3
S0034,S0354,2021-09-27,am,3
S0037,S0435,2021-09-27,am,2
S0052,S0124,2021-09-27,am,6
S0057,S0425,2021-09-27,am,5
S0060,S0490,2021-09-27,am,1
S0062,S0298,2021-09-27,am,6
S0062,S0379,2021-09-27,am,4
S0067,S0114,2021-09-27,am,5
S0068,S0366,2021-09-27,am,1
S0068,S0487,2021-09-27,am,6
S0080,S0144,2021-09-27,am,3
S0081,S0295,2021-09-27,am,6
S0086,S0424,2021-09-27,am,6
S0091,S0347,2021-09-27,am,6
S0092,S0490,2021-09-27,am,2
S0099,S0278,2021-09-27,am,1
S0099,S0448,2021-09-27,am,2
S0101,S0391,2021-09-27,am,5
S0103,S0119,2021-09-27,am,4
S0103,S0333,2021-09-27,am,7
S0106,S0051,2021-09-27,am,4
S0107,S0104,2021-09-27,am,5
S0109,S0146,2021-09-27,am,7
S0109,S0174,2021-09-27,am,3
S0110,S0338,2021-09-27,am,7
S0116,S0071,2021-09-27,am,6
S0120,S0418,2021-09-27,am,4
S0123,S0396,2021-09-27,am,4
S0124,S0011,2021-09-27,am,7
S0129,S0360,2021-09-27,am,2
S0134,S0415,2021-09-27,am,2
S0138,S0395,2021-09-27,am,2
S0139,S0330,2021-09-27,am,4
S0141,S0274,2021-09-27,am,3
S0143,S0288,2021-09-27,am,6
S0143,S0429,2021-09-27,am,3
S0145,S0309,2021-09-27,am,7
S0147,S0205,2021-09-27,am,4
S0152,S0339,2021-09-27,am,2
S0157,S0075,2021-09-27,am,6
S0162,S0304,2021-09-27,am,4
S0170,S0366,2021-09-27,am,6
S0176,S0215,2021-09-27,am,4
S0179,S0228,2021-09-27,am,3
S0182,S0213,2021-09-27,am,3
S0184,S0158,2021-09-27,am,7
S0201,S0201,2021-09-27,am,1
S0205,S0215,2021-09-27,am,3
S0207,S0001,2021-09-27,am,2
S0208,S0067,2021-09-27,am,3
S0212,S0012,2021-09-27,am,4
S0212,S0342,2021-09-27,am,2
S0213,S0295,2021-09-27,am,3
S0218,S0069,2021-09-27,am,4
S0218,S0287,2021-09-27,am,6
S0232,S0220,2021-09-27,am,6
S0245,S0167,2021-09-27,am,5
S0245,S0232,2021-09-27,am,4
S0246,S0020,2021-09-27,am,3
S0260,S0236,2021-09-27,am,4
S0261,S0375,2021-09-27,am,7
S0262,S0038,2021-09-27,am,1
S0264,S0254,2021-09-27,am,1
S0265,S0075,2021-09-27,am,3
S0267,S0067,2021-09-27,am,4
S0269,S0033,2021-09-27,am,7
S0273,S0102,2021-09-27,am,7
S0273,S0357,2021-09-27,am,4
S0275,S0392,2021-09-27,am,5
S0281,S0143,2021-09-27,am,7
S0281,S0499,2021-09-27,am,7
S0284,S0075,2021-09-27,am,1
S0284,S0211,2021-09-27,am,5
S0287,S0173,2021-09-27,am,3
S0288,S0029,2021-09-27,am,3
S0294,S0467,2021-09-27,am,4
S0301,S0476,2021-09-27,am,3
S0316,S0483,2021-09-27,am,7
S0322,S0180,2021-09-27,am,4
S0322,S0492,2021-09-27,am,3
S0326,S0332,2021-09-27,am,5
S0330,S0084,2021-09-27,am,6
S0331,S0034,2021-09-27,am,3
S0333,S0355,2021-09-27,am,2
S0336,S0263,2021-09-27,am,6
S0336,S0426,2021-09-27,am,4
S0337,S0127,2021-09-27,am,6
S0339,S0381,2021-09-27,am,3
S0345,S0151,2021-09-27,am,1
S0347,S0086,2021-09-27,am,6
S0356,S0044,2021-09-27,am,2
S0358,S0082,2021-09-27,am,6
S0360,S0388,2021-09-27,am,6
S0362,S0199,2021-09-27,am,4
S0362,S0262,2021-09-27,am,3
S0362,S0399,2021-09-27,am,6
S0362,S0494,2021-09-27,am,4
S0366,S0303,2021-09-27,am,7
S0379,S0286,2021-09-27,am,5
S0386,S0032,2021-09-27,am,7
S0387,S0027,2021-09-27,am,7
S0392,S0415,2021-09-27,am,6
S0393,S0234,2021-09-27,am,2
S0403,S0124,2021-09-27,am,7
S0404,S0436,2021-09-27,am,3
S0408,S0374,2021-09-27,am,3
S0409,S0038,2021-09-27,am,2
S0414,S0117,2021-09-27,am,4
S0416,S0396,2021-09-27,am,4
S0418,S0341,2021-09-27,am,5
S0423,S0108,2021-09-27,am,1
S0424,S0271,2021-09-27,am,7
S0430,S0289,2021-09-27,am,6
S0432,S0092,2021-09-27,am,5
S0434,S0297,2021-09-27,am,2
S0436,S0221,2021-09-27,am,3
S0437,S0324,2021-09-27,am,1
S0442,S0312,2021-09-27,am,7
S0444,S0383,2021-09-27,am,2
S0449,S0018,2021-09-27,am,5
S0450,S0335,2021-09-27,am,4
S0460,S0085,2021-09-27,am,7
S0460,S0460,2021-09-27,am,2
S0465,S0360,2021-09-27,am,4
S0466,S0468,2021-09-27,am,3
S0467,S0081,2021-09-27,am,6
S0468,S0368,2021-09-27,am,7
S0474,S0408,2021-09-27,am,7
S0479,S0182,2021-09-27,am,5
S0481,S0047,2021-09-27,am,4
S0481,S0194,2021-09-27,am,6
S0482,S0065,2021-09-27,am,4
S0483,S0150,2021-09-27,am,5
S0483,S0277,2021-09-27,am,1
S0499,S0287,2021-09-27,am,3
S0000,S0314,2021-09-28,am,3
S0011,S0432,2021-09-28,am,1
S0012,S0478,2021-09-28,am,7
S0013,S0397,2021-09-28,am,3
S0015,S0246,2021-09-28,am,4
S0015,S0319,2021-09-28,am,6
S0017,S0456,2021-09-28,am,7
S0018,S0194,2021-09-28,am,6
S0020,S0366,2021-09-28,am,1
S0020,S0406,2021-09-28,am,7
S0036,S0388,2021-09-28,am,5
S0039,S0059,2021-09-28,am,2
S0039,S0161,2021-09-28,am,1
S0039,S0483,2021-09-28,am,2
S0052,S0418,2021-09-28,am,2
S0063,S0066,2021-09-28,am,4
S0068,S0099,2021-09-28,am,2
S0071,S0258,2021-09-28,am,5
S0077,S0314,2021-09-28,am,1
S0080,S0381,2021-09-28,am,4
S0083,S0450,2021-09-28,am,5
S0084,S0244,2021-09-28,am,6
S0085,S0048,2021-09-28,am,7
S0085,S0203,2021-09-28,am,2
S0094,S0027,2021-09-28,am,4
S0095,S0367,2021-09-28,am,4
S0100,S0335,2021-09-28,am,1
S0100,S0447,2021-09-28,am,7
S0108,S0274,2021-09-28,am,1
S0113,S0251,2021-09-28,am,5
S0114,S0113,2021-09-28,am,6
S0118,S0043,2021-09-28,am,5
S0118,S0306,2021-09-28,am,2
S0119,S0229,2021-09-28,am,1
S0120,S0237,2021-09-28,am,1
S0120,S0304,2021-09-28,am,1
S0123,S0256,2021-09-28,am,4
S0126,S0232,2021-09-28,am,2
S0127,S0310,2021-09-28,am,3
S0132,S0126,2021-09-28,am,1
S0133,S0334,2021-09-28,am,2
S0140,S0036,2021-09-28,am,3
S0140,S0152,2021-09-28,am,7
S0151,S0159,2021-09-28,am,2
S0152,S0210,2021-09-28,am,6
S0163,S0081,2021-09-28,am,2
S0164,S0203,2021-09-28,am,6
S0169,S0331,2021-09-28,am,3
S0174,S0168,2021-09-28,am,4
S0177,S0417,2021-09-28,am,6
S0178,S0067,2021-09-28,am,1
S0183,S0015,2021-09-28,am,4
S0195,S0004,2021-09-28,am,4
S0196,S0166,2021-09-28,am,2
S0202,S0193,2021-09-28,am,6
S0229,S0349,2021-09-28,am,2
S0233,S0053,2021-09-28,am,3
S0244,S0239,2021-09-28,am,6
S0245,S0412,2021-09-28,am,6
S0247,S0065,2021-09-28,am,4
S0250,S0044,2021-09-28,am,6
S0253,S0087,2021-09-28,am,6
S0254,S0042,2021-09-28,am,2
S0270,S0175,2021-09-28,am,2
S0270,S0278,2021-09-28,am,6
S0274,S0120,2021-09-28,am,1
S0275,S0125,2021-09-28,am,1
S0279,S0073,2021-09-28,am,3
S0284,S0287,2021-09-28,am,7
S0285,S0458,2021-09-28,am,7
S0290,S0346,2021-09-28,am,1
S0291,S0077,2021-09-28,am,3
S0293,S0352,2021-09-28,am,6
S0294,S0001,2021-09-28,am,5
S0295,S0221,2021-09-28,am,6
S0296,S0471,2021-09-28,am,3
S0297,S0075,2021-09-28,am,6
S0297,S0220,2021-09-28,am,7
S0298,S0399,2021-09-28,am,5
S0300,S0272,2021-09-28,am,4
S0302,S0176,2021-09-28,am,7
S0302,S0409,2021-09-28,am,3
S0302,S0410,2021-09-28,am,1
S0303,S0413,2021-09-28,am,4
S0308,S0088,2021-09-28,am,6
S0310,S0423,2021-09-28,am,7
S0318,S0324,2021-09-28,am,1
S0326,S0008,2021-09-28,am,3
S0327,S0071,2021-09-28,am,3
S0327,S0132,2021-09-28,am,7
S0338,S0399,2021-09-28,am,2
S0340,S0311,2021-09-28,am,5
S0345,S0332,2021-09-28,am,5
S0346,S0355,2021-09-28,am,1
S0350,S0284,2021-09-28,am,3
S0351,S0384,2021-09-28,am,2
S0353,S0004,2021-09-28,am,5
S0353,S0247,2021-09-28,am,2
S0357,S0432,2021-09-28,am,1
S0358,S0099,2021-09-28,am,7
S0359,S0045,2021-09-28,am,1
S0361,S0045,2021-09-28,am,7
S0361,S0165,2021-09-28,am,4
S0363,S0165,2021-09-28,am,7
S0364,S0369,2021-09-28,am,5
S0366,S0423,2021-09-28,am,7
S0367,S0225,2021-09-28,am,4
S0369,S0445,2021-09-28,am,5
S0374,S0023,2021-09-28,am,3
S0378,S0418,2021-09-28,am,1
S0379,S0270,2021-09-28,am,3
S0393,S0072,2021-09-28,am,2
S0393,S0452,2021-09-28,am,4
S0409,S0006,2021-09-28,am,5
S0412,S0077,2021-09-28,am,4
S0415,S0396,2021-09-28,am,2
S0426,S0140,2021-09-28,am,2
S0426,S0273,2021-09-28,am,5
S0428,S0299,2021-09-28,am,1
S0428,S0468,2021-09-28,am,6
S0439,S0061,2021-09-28,am,5
S0444,S0295,2021-09-28,am,6
S0447,S0274,2021-09-28,am,4
S0456,S0239,2021-09-28,am,4
S0459,S0242,2021-09-28,am,3
S0468,S0229,2021-09-28,am,3
S0470,S0104,2021-09-28,am,5
S0471,S0282,2021-09-28,am,3
S0478,S0445,2021-09-28,am,5
S0479,S0006,2021-09-28,am,3
S0483,S0034,2021-09-28,am,5
S0488,S0390,2021-09-28,am,5
S0489,S0036,2021-09-28,am,7
S0497,S0077,2021-09-28,am,4
S0000,S0126,2021-09-29,am,3
S0008,S0210,2021-09-29,am,1
S0013,S0370,2021-09-29,am,6
S0015,S0239,2021-09-29,am,6
S0017,S0169,2021-09-29,am,6
S0019,S0227,2021-09-29,am,1
S0025,S0105,2021-09-29,am,7
S0026,S0131,2021-09-29,am,6
S0026,S0406,2021-09-29,am,6
S0028,S0213,2021-09-29,am,6
S0029,S0484,2021-09-29,am,4
S0030,S0227,2021-09-29,am,2
S0031,S0135,2021-09-29,am,5
S0031,S0198,2021-09-29,am,7
S0033,S0004,2021-09-29,am,1
S0037,S0400,2021-09-29,am,5
S0041,S0013,2021-09-29,am,7
S0047,S0197,2021-09-29,am,1
S0048,S0298,2021-09-29,am,5
S0055,S0095,2021-09-29,am,5
S0055,S0169,2021-09-29,am,2
S0059,S0235,2021-09-29,am,1
S0061,S0135,2021-09-29,am,4
S0066,S0131,2021-09-29,am,3
S0067,S0135,2021-09-29,am,2
S0070,S0103,2021-09-29,am,4
S0070,S0155,2021-09-29,am,1
S0075,S0297,2021-09-29,am,4
S0081,S0239,2021-09-29,am,1
S0083,S0148,2021-09-29,am,7
S0086,S0222,2021-09-29,am,7
S0108,S0161,2021-09-29,am,1
S0108,S0405,2021-09-29,am,1
S0109,S0212,2021-09-29,am,5
S0130,S0487,2021-09-29,am,2
S0138,S0344,2021-09-29,am,7
S0140,S0465,2021-09-29,am,1
S0149,S0171,2021-09-29,am,2
S0150,S0231,2021-09-29,am,1
S0152,S0356,2021-09-29,am,5
S0155,S0237,2021-09-29,am,4
S0159,S0024,2021-09-29,am,6
S0165,S0011,2021-09-29,am,3
S0166,S0349,2021-09-29,am,6
S0172,S0061,2021-09-29,am,5
S0175,S0143,2021-09-29,am,2
S0176,S0111,2021-09-29,am,7
S0178,S0203,2021-09-29,am,4
S0182,S0234,2021-09-29,am,5
S0185,S0218,2021-09-29,am,5
S0186,S0261,2021-09-29,am,4
S0187,S0300,2021-09-29,am,3
S0190,S0105,2021-09-29,am,1
S0192,S0263,2021-09-29,am,6
S0192,S0377,2021-09-29,am,2
S0195,S0017,2021-09-29,am,6
S0195,S0171,2021-09-29,am,6
S0201,S0005,2021-09-29,am,5
S0202,S0128,2021-09-29,am,4
S0203,S0210,2021-09-29,am,2
S0210,S0406,2021-09-29,am,2
S0210,S0449,2021-09-29,am,7
S0214,S0222,2021-09-29,am,1
S0215,S0125,2021-09-29,am,6
S0218,S0164,2021-09-29,am,7
S0218,S0374,2021-09-29,am,2
S0219,S0122,2021-09-29,am,3
S0222,S0450,2021-09-29,am,3
S0222,S0493,2021-09-29,am,6
S0227,S0192,2021-09-29,am,2
S0235,S0236,2021-09-29,am,4
S0236,S0497,2021-09-29,am,5
S0239,S0190,2021-09-29,am,2
S0241,S0145,2021-09-29,am,3
S0243,S0049,2021-09-29,am,2
S0248,S0215,2021-09-29,am,2
S0251,S0130,2021-09-29,am,4
S0253,S0205,2021-09-29,am,4
S0253,S0379,2021-09-29,am,6
S0265,S0221,2021-09-29,am,3
S0267,S0102,2021-09-29,am,1
S0269,S0370,2021-09-29,am,1
S0270,S0153,2021-09-29,am,6
S0276,S0206,2021-09-29,am,2
S0278,S0348,2021-09-29,am,2
S0285,S0335,2021-09-29,am,1
S0292,S0091,2021-09-29,am,1
S0300,S0300,2021-09-29,am,1
S0305,S0467,2021-09-29,am,6
S0313,S0415,2021-09-29,am,2
S0319,S0155,2021-09-29,am,1
S0320,S0339,2021-09-29,am,7
S0321,S0177,2021-09-29,am,4
S0322,S0229,2021-09-29,am,7
S0322,S0390,2021-09-29,am,4
S0322,S0431,2021-09-29,am,4
S0323,S0481,2021-09-29,am,1
S0330,S0315,2021-09-29,am,2
S0335,S0446,2021-09-29,am,7
S0339,S0011,2021-09-29,am,2
S0340,S0390,2021-09-29,am,1
S0345,S0002,2021-09-29,am,6
S0348,S0257,2021-09-29,am,3
S0352,S0067,2021-09-29,am,1
S0352,S0112,2021-09-29,am,6
S0352,S0322,2021-09-29,am,2
S0358,S0456,2021-09-29,am,6
S0364,S0428,2021-09-29,am,3
S0371,S0340,2021-09-29,am,3
S0376,S0282,2021-09-29,am,3
S0382,S0484,2021-09-29,am,2
S0385,S0389,2021-09-29,am,1
S0386,S0059,2021-09-29,am,2
S0386,S0141,2021-09-29,am,6
S0386,S0368,2021-09-29,am,3
S0391,S0413,2021-09-29,am,4
S0394,S0475,2021-09-29,am,6
S0400,S0339,2021-09-29,am,5
S0402,S0337,2021-09-29,am,6
S0403,S0382,2021-09-29,am,2
S0404,S0472,2021-09-29,am,7
S0410,S0040,2021-09-29,am,7
S0410,S0417,2021-09-29,am,6
S0420,S0323,2021-09-29,am,2
S0421,S0155,2021-09-29,am,4
S0427,S0095,2021-09-29,am,4
S0428,S0249,2021-09-29,am,7
S0436,S0164,2021-09-29,am,3
S0439,S0205,2021-09-29,am,4
S0443,S0125,2021-09-29,am,5
S0447,S0498,2021-09-29,am,1
S0448,S0007,2021-09-29,am,6
S0458,S0301,2021-09-29,am,1
S0460,S0173,2021-09-29,am,7
S0465,S0420,2021-09-29,am,6
S0470,S0305,2021-09-29,am,7
S0478,S0416,2021-09-29,am,2
S0481,S0427,2021-09-29,am,5
S0487,S0495,2021-09-29,am,4
S0489,S0048,2021-09-29,am,4
S0489,S0402,2021-09-29,am,3
S0489,S0452,2021-09-29,am,2
S0496,S0032,2021-09-29,am,7
S0498,S0458,2021-09-29,am,3
S0001,S0460,2021-09-30,am,4
S0004,S0175,2021-09-30,am,7
S0008,S0095,2021-09-30,am,6
S0008,S0370,2021-09-30,am,3
S0011,S0410,2021-09-30,am,3
S0018,S0170,2021-09-30,am,3
S0021,S0306,2021-09-30,am,2
S0021,S0412,2021-09-30,am,5
S0026,S0143,2021-09-30,am,7
S0026,S0434,2021-09-30,am,7
S0027,S0408,2021-09-30,am,1
S0041,S0159,2021-09-30,am,7
S0043,S0031,2021-09-30,am,2
S0046,S0218,2021-09-30,am,4
S0047,S0147,2021-09-30,am,1
S0048,S0317,2021-09-30,am,2
S0050,S0006,2021-09-30,am,2
S0051,S0271,2021-09-30,am,4
S0059,S0032,2021-09-30,am,5
S0060,S0426,2021-09-30,am,2
S0064,S0289,2021-09-30,am,1
S0067,S0147,2021-09-30,am,4
S0067,S0261,2021-09-30,am,6
S0068,S0282,2021-09-30,am,7
S0069,S0487,2021-09-30,am,1
S0071,S0323,2021-09-30,am,2
S0076,S0410,2021-09-30,am,3
S0078,S0090,2021-09-30,am,5
S0085,S0161,2021-09-30,am,6
S0087,S0222,2021-09-30,am,7
S0088,S0322,2021-09-30,am,6
S0088,S0470,2021-09-30,am,7
S0094,S0005,2021-09-30,am,1
S0097,S0007,2021-09-30,am,6
S0107,S0015,2021-09-30,am,4
S0109,S0268,2021-09-30,am,4
S0111,S0174,2021-09-30,am,7
S0112,S0283,2021-09-30,am,3
S0113,S0154,2021-09-30,am,2
S0118,S0367,2021-09-30,am,3
S0121,S0311,2021-09-30,am,5
S0124,S0083,2021-09-30,am,5
S0124,S0426,2021-09-30,am,4
S0126,S0032,2021-09-30,am,1
S0131,S0221,2021-09-30,am,1
S0133,S0020,2021-09-30,am,1
S0133,S0113,2021-09-30,am,4
S0135,S0141,2021-09-30,am,2
S0136,S0459,2021-09-30,am,4
S0151,S0151,2021-09-30,am,4
S0151,S0362,2021-09-30,am,3
S0153,S0200,2021-09-30,am,7
S0155,S0311,2021-09-30,am,7
S0161,S0015,2021-09-30,am,7
S0165,S0027,2021-09-30,am,7
S0175,S0228,2021-09-30,am,2
S0176,S0444,2021-09-30,am,5
S0183,S0470,2021-09-30,am,3
S0184,S0228,2021-09-30,am,2
S0184,S0467,2021-09-30,am,1
S0186,S0358,2021-09-30,am,5
S0188,S0494,2021-09-30,am,7
S0201,S0339,2021-09-30,am,7
S0209,S0014,2021-09-30,am,6
S0213,S0029,2021-09-30,am,3
S0215,S0043,2021-09-30,am,3
S0215,S0267,2021-09-30,am,4
S0218,S0281,2021-09-30,am,1
S0228,S0423,2021-09-30,am,7
S0235,S0174,2021-09-30,am,4
S0236,S0013,2021-09-30,am,4
S0243,S0149,2021-09-30,am,6
S0243,S0174,2021-09-30,am,7
S0243,S0369,2021-09-30,am,6
S0247,S0052,2021-09-30,am,3
S0248,S0059,2021-09-30,am,7
S0248,S0209,2021-09-30,am,3
S0248,S0253,2021-09-30,am,4
S0250,S0191,2021-09-30,am,2
S0252,S0101,2021-09-30,am,5
S0254,S0129,2021-09-30,am,7
S0260,S0233,2021-09-30,am,6
S0262,S0205,2021-09-30,am,1
