driver_id,rider_id,hour,pickup_zone,dropoff_zone,wait_min,distance_km,fare,surge_mult,tip
D007,R071,13,Z24,Z02,5.5,8.1,13.75,1.0,2.85
D097,R006,12,Z15,Z11,4.0,2.51,7.73,1.0,1.68
D016,R138,17,Z15,ZJFK,4.6,14.45,39.9,1.03,5.66
D103,R158,16,Z02,ZJFK,4.2,13.8,38.29,1.0,6.97
D034,R087,16,Z19,Z02,3.7,7.42,16.42,1.0,2.78
D049,R008,0,Z19,Z14,6.9,3.0,10.16,1.34,2.83
D027,R205,18,Z13,Z14,5.0,4.17,9.97,1.0,3.59
D059,R033,19,Z08,Z05,5.2,2.37,8.71,1.43,1.61
D043,R085,19,Z20,Z17,5.9,3.0,12.08,1.49,0.4
D095,R158,7,Z21,Z21,4.6,0.4,4.02,1.0,0.47
D091,R108,14,Z13,Z08,3.8,2.46,4.92,1.0,0.85
D074,R123,10,Z19,Z02,3.6,7.42,15.05,1.0,4.07
D007,R241,7,Z11,Z24,3.7,5.14,10.97,1.0,3.54
D053,R072,10,Z04,Z15,8.2,3.93,11.31,1.0,1.53
D093,R179,19,Z20,Z05,5.8,4.22,11.54,1.15,2.97
D058,R139,16,Z05,Z13,8.7,4.28,11.03,1.0,2.39
D114,R178,20,Z10,Z14,7.7,2.44,12.05,1.9,1.46
D093,R017,20,Z04,Z07,9.3,2.8,9.32,1.41,1.01
D029,R147,20,Z10,Z17,6.4,4.92,25.1,2.39,2.53
D095,R144,19,Z17,Z07,4.8,5.66,16.47,1.26,2.27
D116,R021,2,Z24,Z10,6.8,3.4,8.83,1.0,1.17
D073,R244,19,Z07,Z04,10.4,2.8,13.56,2.34,0.2
D013,R100,23,Z19,Z07,4.9,4.45,15.48,1.36,3.62
D104,R146,23,Z16,Z17,9.4,4.5,9.82,1.11,0.98
D003,R157,10,Z04,Z04,6.4,0.4,4.03,1.0,0.98
D103,R202,8,Z16,Z23,7.3,4.14,10.1,1.0,1.52
D062,R230,19,Z23,Z13,6.6,5.04,12.47,1.09,2.96
D111,R001,8,Z22,Z16,3.7,3.3,9.67,1.0,0.91
D105,R061,2,Z17,Z07,5.9,5.66,23.18,2.18,1.34
D018,R239,13,Z11,Z13,4.8,1.27,2.62,1.0,0.46
D085,R008,19,Z03,Z07,5.3,4.44,12.32,1.28,1.99
D076,R091,22,Z13,Z07,5.2,4.47,19.3,1.79,2.93
D079,R081,7,Z17,Z02,3.2,5.98,12.16,1.0,3.39
D055,R023,0,Z14,Z07,7.4,2.28,7.56,1.63,1.99
D040,R030,7,Z09,Z21,6.5,4.08,9.83,1.0,2.17
D036,R189,2,Z18,Z07,6.6,5.58,20.68,1.65,4.49
D083,R160,10,Z19,Z05,4.9,4.95,10.93,1.0,2.53
D078,R111,11,Z13,Z05,2.9,4.28,10.67,1.0,3.25
D103,R236,7,Z04,ZJFK,8.2,11.9,33.41,1.02,9.02
D085,R018,8,Z18,Z19,5.8,2.28,4.98,1.0,0.42
D088,R112,10,Z16,Z17,7.1,4.5,10.67,1.0,3.2
D018,R081,20,Z20,Z10,7.0,3.35,8.64,1.2,3.3
D055,R128,7,Z21,Z11,4.6,4.28,9.35,1.0,2.18
D055,R127,12,Z17,Z02,2.7,5.98,13.18,1.0,2.7
D104,R013,17,Z07,Z10,9.9,1.25,5.55,1.0,0.93
D112,R186,23,Z06,Z17,11.7,6.88,22.15,1.34,4.72
D070,R063,14,Z07,Z17,10.2,5.66,13.55,1.0,2.33
D001,R227,8,Z01,Z12,3.0,4.95,10.85,1.0,1.83
D115,R039,15,Z22,ZJFK,5.8,14.95,39.08,1.05,7.8
D034,R117,19,Z06,Z17,12.0,6.88,17.14,1.13,4.0
D009,R175,12,Z19,Z13,5.4,3.0,8.14,1.0,1.02
D102,R215,23,Z16,Z07,11.1,1.64,7.52,1.2,1.18
D033,R013,10,Z09,Z02,7.7,4.48,10.54,1.0,2.63
D010,R063,7,Z10,Z05,6.5,1.29,4.64,1.0,0.47
D016,R085,11,Z15,Z12,4.5,1.27,4.51,1.0,1.0
D016,R145,15,Z10,Z21,4.4,3.97,10.19,1.0,1.83
D090,R202,19,Z16,Z01,9.1,4.47,14.54,1.21,1.98
D055,R124,19,Z21,Z01,7.5,6.91,16.16,1.12,3.69
D044,R101,16,Z03,Z02,4.1,1.9,7.48,1.0,2.82
D022,R137,12,Z08,Z20,4.1,3.31,8.22,1.0,0.56
D046,R030,14,Z10,Z13,3.7,3.69,9.11,1.0,0.66
D060,R209,17,Z03,ZJFK,3.3,13.41,35.84,1.0,8.1
D103,R045,15,Z10,ZJFK,3.9,12.51,41.55,1.35,7.87
D053,R051,11,Z02,Z19,3.7,7.42,16.93,1.0,3.16
D001,R096,1,Z05,Z07,11.0,1.53,7.82,1.17,0.87
D006,R176,13,Z20,Z13,5.1,2.51,7.37,1.0,2.12
D070,R049,18,Z06,Z01,10.7,3.33,9.7,1.0,3.46
D120,R043,9,Z08,Z22,2.9,4.96,12.14,1.0,1.61
D049,R160,7,Z14,Z01,4.7,5.73,13.43,1.0,3.54
D074,R175,20,Z23,Z10,7.6,5.02,15.11,1.28,3.55
D051,R074,19,Z04,Z02,9.0,3.61,10.27,1.25,1.72
D043,R090,20,Z16,Z10,7.9,1.28,6.68,1.44,1.77
D078,R090,2,Z17,Z07,6.3,5.66,28.32,2.2,0.07
D029,R142,5,Z19,ZJFK,4.8,15.9,44.81,1.14,8.53
D040,R234,16,Z20,Z10,5.3,3.35,7.44,1.0,0.91
D066,R231,7,Z01,Z18,4.8,6.65,15.78,1.0,1.7
D120,R093,10,Z03,Z06,2.7,4.07,8.09,1.0,1.49
D025,R082,22,Z19,Z17,7.7,3.15,11.33,1.37,3.45
D096,R039,9,Z14,Z24,9.2,1.39,4.53,1.0,1.8
D035,R019,8,Z12,Z05,5.0,3.74,9.27,1.0,1.99
D037,R155,1,Z22,Z13,8.8,4.66,14.04,1.21,1.62
D120,R144,14,Z24,Z01,6.0,6.7,12.54,1.0,2.49
D054,R155,7,Z19,Z12,3.4,2.22,9.5,1.0,1.49
D002,R140,14,Z23,Z04,4.1,6.92,18.79,1.0,2.71
D119,R048,18,Z09,Z13,5.5,2.89,8.2,1.0,1.0
D016,R129,17,Z08,Z18,4.7,4.17,10.01,1.0,3.01
D061,R093,17,Z15,Z15,6.8,0.4,5.77,1.0,1.23
D047,R204,8,Z21,Z12,6.4,2.8,6.31,1.0,1.46
D026,R089,16,Z21,Z01,6.6,6.91,14.82,1.0,3.42
D118,R178,20,Z09,Z14,7.1,3.04,8.1,1.37,1.36
D109,R006,2,Z02,Z14,5.9,7.11,19.68,1.28,5.22
D038,R026,1,Z23,Z14,5.8,3.13,8.3,1.0,1.62
D038,R045,14,Z04,Z13,6.0,4.36,11.14,1.0,1.21
D065,R188,11,Z17,Z13,3.8,1.69,3.76,1.0,0.2
D116,R027,12,Z08,Z08,4.9,0.4,3.33,1.0,0.37
D054,R241,17,Z22,Z20,6.2,2.56,7.19,1.0,3.71
D098,R044,19,Z03,Z12,6.3,4.26,11.35,1.18,2.08
D078,R069,19,Z24,Z14,9.3,1.39,5.55,1.26,1.16
D087,R132,7,Z14,Z05,7.3,3.24,7.37,1.0,1.54
D108,R017,16,Z23,Z14,5.2,3.13,6.41,1.0,1.3
D077,R208,23,Z05,Z07,11.2,1.53,6.04,1.0,1.35
D092,R240,2,Z04,Z13,8.5,4.36,11.03,1.01,2.16
D104,R193,22,Z05,Z17,9.0,5.56,12.21,1.04,2.81
D053,R111,5,Z21,ZJFK,3.9,15.41,45.7,1.22,7.27
D046,R131,20,Z06,Z07,12.1,2.29,8.08,1.12,3.19
D059,R041,13,Z19,Z03,3.3,6.06,14.1,1.0,2.9
D006,R079,19,Z07,Z18,9.3,5.58,26.99,2.39,3.41
D060,R052,5,Z23,ZJFK,3.9,15.8,41.15,1.0,6.28
D058,R039,10,Z14,Z09,8.3,3.04,9.13,1.0,1.7
D101,R001,8,Z14,Z01,7.9,5.73,13.49,1.0,2.94
D116,R227,18,Z12,Z20,5.2,1.56,4.51,1.0,0.38
D071,R048,15,Z09,Z15,6.4,2.16,7.99,1.0,1.81
D029,R219,5,Z18,ZJFK,6.0,17.07,43.94,1.0,10.7
D001,R088,1,Z05,Z13,11.7,4.28,13.31,1.19,2.52
D061,R013,12,Z20,Z06,5.5,5.49,14.06,1.0,3.55
D044,R123,19,Z24,Z14,8.1,1.39,5.7,1.22,0.75
D032,R045,7,Z17,Z13,4.5,1.69,6.69,1.0,1.59
D087,R015,12,Z18,Z18,3.8,0.4,4.18,1.0,0.5
D086,R026,11,Z09,Z11,6.9,2.37,8.07,1.0,0.81
D030,R069,7,Z20,Z09,2.7,3.15,6.41,1.0,2.13
D103,R059,7,Z21,ZJFK,4.8,15.41,41.2,1.03,9.08
D030,R233,18,Z11,Z03,3.9,3.05,7.58,1.0,2.72
D101,R103,10,Z22,Z01,6.6,7.34,16.56,1.0,3.84
D029,R076,16,Z24,Z18,5.7,5.03,11.05,1.0,1.74
D057,R213,20,Z04,Z10,11.5,2.36,8.06,1.35,0.86
D023,R197,11,Z13,Z11,3.7,1.27,4.71,1.0,0.28
D066,R133,1,Z04,Z07,8.5,2.8,8.25,1.0,2.35
D069,R212,9,Z20,Z06,3.3,5.49,13.59,1.0,3.08
D085,R110,9,Z03,Z15,3.6,4.46,11.28,1.0,0.75
D017,R157,18,Z14,Z02,5.9,7.11,15.5,1.0,5.11
D042,R128,14,Z21,Z20,5.4,1.65,3.55,1.0,0.37
D102,R055,7,Z19,Z10,5.4,4.07,10.23,1.0,2.79
D033,R163,11,Z23,Z01,5.4,8.12,15.55,1.0,3.44
D057,R180,17,Z23,Z24,6.2,2.58,10.13,1.0,1.48
D068,R137,21,Z09,Z13,9.6,2.89,7.94,1.11,3.34
D064,R079,17,Z16,Z11,6.4,3.24,9.55,1.0,1.5
D053,R136,21,Z22,Z10,9.5,4.16,14.79,1.5,2.39
D107,R138,0,Z03,Z14,5.4,5.62,13.66,1.05,2.27
D099,R194,18,Z20,Z01,4.3,5.9,12.81,1.0,3.21
D064,R215,20,Z15,Z17,7.8,3.27,12.29,1.45,2.83
D073,R171,12,Z12,Z11,5.6,1.88,4.99,1.0,0.37
D025,R226,8,Z01,Z06,3.9,3.33,7.61,1.0,0.93
D016,R120,9,Z08,Z07,4.2,2.96,7.53,1.0,0.74
D042,R249,19,Z12,Z17,5.2,2.42,7.95,1.33,0.97
D073,R182,8,Z01,Z12,5.3,4.95,10.31,1.0,2.63
D091,R197,13,Z13,Z05,4.2,4.28,9.59,1.0,2.33
D001,R075,11,Z09,Z14,5.6,3.04,9.46,1.0,2.13
D111,R248,7,Z16,Z06,8.9,3.36,8.64,1.0,2.15
D094,R069,23,Z03,Z14,5.8,5.62,15.74,1.32,3.65
D085,R233,14,Z11,Z24,4.0,5.14,10.97,1.0,2.82
D029,R237,17,Z24,Z05,5.2,4.15,10.59,1.0,2.52
D053,R069,7,Z10,ZJFK,5.1,12.51,36.89,1.03,9.81
D077,R100,18,Z11,Z20,3.9,3.03,9.61,1.0,1.09
D035,R061,22,Z16,Z10,8.9,1.28,7.45,1.11,1.72
D044,R238,9,Z15,Z19,5.9,2.17,5.71,1.0,0.64
D043,R212,8,Z19,Z22,5.2,2.36,7.49,1.0,1.58
D111,R005,22,Z03,Z13,6.6,3.91,10.51,1.14,2.9
D088,R114,7,Z23,Z05,5.2,5.88,12.45,1.0,1.64
D016,R121,13,Z21,Z17,6.0,4.06,9.75,1.0,1.81
D083,R174,20,Z24,Z14,9.0,1.39,6.38,1.2,1.31
D082,R063,1,Z12,Z17,5.3,2.42,8.6,1.5,0.77
D112,R061,9,Z05,Z06,8.9,1.74,5.03,1.0,0.65
D114,R139,11,Z02,Z11,4.4,4.24,10.93,1.0,2.27
D113,R130,17,Z12,Z18,3.5,2.38,8.57,1.0,2.01
D067,R082,17,Z09,Z16,6.5,1.75,6.84,1.0,1.52
D050,R170,1,Z06,Z10,10.6,2.55,9.41,1.23,1.96
D069,R036,19,Z12,Z15,6.2,1.27,7.2,1.05,1.57
D057,R096,10,Z09,Z20,6.1,3.15,8.17,1.0,0.0
D081,R107,12,Z19,Z20,2.8,1.17,3.79,1.0,0.09
D023,R030,9,Z10,Z20,4.8,3.35,10.71,1.0,2.24
D116,R220,22,Z05,Z10,13.3,1.29,6.07,1.13,1.06
D039,R133,10,Z14,Z17,9.3,5.05,11.41,1.0,2.56
D009,R214,12,Z02,Z16,4.6,5.82,13.14,1.0,3.75
D071,R226,17,Z08,Z22,4.3,4.96,12.72,1.0,1.09
D062,R245,10,Z13,Z01,3.4,4.82,13.08,1.0,2.83
D084,R182,1,Z21,Z14,8.2,2.43,9.78,1.28,2.22
D115,R086,9,Z17,Z11,4.2,2.46,6.39,1.0,1.0
D096,R156,0,Z20,Z07,6.4,3.79,11.07,1.1,3.49
D052,R030,13,Z10,Z12,3.1,2.99,7.33,1.0,1.06
D084,R222,17,Z21,Z05,3.7,4.87,10.06,1.0,1.64
D014,R219,23,Z02,Z10,6.6,5.21,15.99,1.39,2.31
D081,R002,11,Z17,Z19,4.5,3.15,8.73,1.0,2.45
D055,R191,17,Z14,Z05,7.8,3.24,9.43,1.0,2.63
D068,R125,12,Z01,Z01,5.5,0.4,3.71,1.0,0.32
D039,R223,16,Z05,Z01,9.4,3.1,8.19,1.0,1.66
D056,R195,13,Z13,Z07,5.2,4.47,10.37,1.0,2.95
D062,R167,7,Z10,Z15,4.6,2.39,6.81,1.0,3.04
D006,R205,9,Z08,Z10,4.0,2.11,7.31,1.0,2.34
D081,R079,17,Z07,Z14,9.0,2.28,7.42,1.0,1.44
D077,R233,19,Z22,Z17,6.9,5.07,16.15,1.31,3.84
D082,R039,7,Z20,ZJFK,3.7,15.3,45.25,1.25,8.54
D056,R026,18,Z10,Z12,2.8,2.99,8.3,1.0,2.6
D101,R179,19,Z18,Z07,5.0,5.58,15.89,1.3,4.01
D022,R044,1,Z09,Z13,7.7,2.89,8.52,1.4,0.91
D067,R201,12,Z22,Z06,6.9,6.0,13.31,1.0,1.57
D071,R140,12,Z23,Z06,5.0,6.9,16.57,1.0,2.22
D085,R157,10,Z02,Z03,2.5,1.9,6.91,1.0,2.43
D075,R089,15,Z21,Z05,5.0,4.87,13.14,1.0,3.07
D023,R173,11,Z11,Z04,3.4,3.62,11.14,1.0,3.13
D031,R172,16,Z24,Z23,6.9,2.58,5.24,1.0,1.66
D085,R194,0,Z15,Z17,7.4,3.27,9.01,1.09,2.54
D027,R061,18,Z11,Z13,3.8,1.27,5.98,1.0,1.54
D101,R069,16,Z20,Z12,2.5,1.56,7.09,1.0,1.65
D016,R076,5,Z03,ZJFK,3.8,13.41,45.14,1.38,7.86
D060,R244,16,Z02,Z06,4.7,5.23,12.1,1.0,1.83
D107,R060,18,Z21,Z09,5.2,4.08,13.89,1.0,3.62
D016,R058,6,Z18,ZJFK,4.6,17.07,56.05,1.36,6.64
D066,R218,8,Z07,Z23,8.6,5.01,9.85,1.0,0.18
D016,R079,16,Z18,ZJFK,4.9,17.07,56.86,1.36,13.24
D052,R203,17,Z03,Z24,1.1,6.6,14.12,1.0,2.27
D093,R062,11,Z13,Z12,3.3,1.47,3.8,1.0,1.03
D079,R074,10,Z04,Z04,8.3,0.4,3.25,1.0,0.3
D075,R198,0,Z24,Z10,9.5,3.4,9.82,1.25,1.76
D079,R244,19,Z12,Z07,7.4,3.67,12.09,1.13,2.38
D001,R241,16,Z22,Z13,7.9,4.66,10.45,1.0,2.14
D023,R231,19,Z09,Z06,8.1,3.11,9.01,1.0,1.4
D003,R130,12,Z13,Z10,3.9,3.69,10.05,1.0,2.89
D052,R138,12,Z05,Z17,8.1,5.56,11.9,1.0,1.64
D086,R133,21,Z18,Z07,4.2,5.58,9.39,1.02,2.35
D050,R137,9,Z15,Z13,3.8,2.32,5.45,1.0,1.28
D005,R212,14,Z05,Z20,8.0,4.22,8.79,1.0,1.39
D107,R108,7,Z14,Z20,9.1,2.59,6.69,1.0,1.81
D027,R178,12,Z24,Z24,7.2,0.4,1.74,1.0,0.7
D087,R035,15,Z14,Z06,8.1,4.17,11.14,1.0,3.79
D103,R058,2,Z10,Z10,7.4,0.4,3.37,1.37,0.0
D040,R133,10,Z12,Z24,2.1,3.86,9.27,1.0,3.51
D045,R140,8,Z23,Z20,5.6,2.96,8.15,1.0,2.42
D089,R058,18,Z12,Z21,5.8,2.8,7.81,1.0,0.92
D067,R121,9,Z02,Z03,3.3,1.9,5.2,1.0,1.19
D091,R071,12,Z09,Z15,8.9,2.16,5.32,1.0,0.57
D003,R242,8,Z06,Z21,10.0,6.01,14.57,1.0,2.64
D038,R057,19,Z16,Z10,8.7,1.28,5.63,1.52,0.55
D082,R112,19,Z21,Z15,8.3,2.39,8.2,1.15,1.6
D107,R132,8,Z04,Z14,6.2,4.4,8.96,1.0,2.07
D008,R167,12,Z08,Z19,4.2,4.06,9.79,1.0,1.77
D020,R091,12,Z04,Z12,6.2,4.16,10.72,1.0,2.37
D019,R160,8,Z22,Z21,6.8,1.42,1.77,1.0,0.77
D029,R239,2,Z24,Z10,9.6,3.4,7.99,1.21,0.91
D008,R058,13,Z23,Z09,7.1,5.27,13.21,1.0,1.56
D013,R043,5,Z18,ZJFK,5.7,17.07,44.3,1.05,6.83
D091,R031,0,Z09,Z14,8.1,3.04,10.54,1.47,1.25
D022,R133,20,Z05,Z10,11.8,1.29,4.6,1.25,1.75
D053,R180,17,Z01,ZJFK,6.1,12.27,39.75,1.21,8.27
D085,R197,17,Z20,Z11,5.2,3.03,9.09,1.0,2.07
D039,R210,7,Z01,Z13,4.0,4.82,11.56,1.0,2.53
D038,R100,15,Z11,Z19,4.0,3.65,7.26,1.0,1.69
D012,R149,20,Z12,Z07,8.9,3.67,9.11,1.0,2.58
D118,R090,23,Z03,Z07,5.6,4.44,11.83,1.0,1.75
D019,R162,21,Z09,Z07,8.8,2.23,9.13,1.57,1.96
D093,R206,7,Z19,Z21,6.2,1.34,6.1,1.0,1.14
D008,R121,10,Z11,Z18,1.6,3.12,9.61,1.0,2.92
D092,R136,7,Z05,Z18,9.1,5.72,13.93,1.0,2.84
D030,R088,19,Z05,Z16,11.4,2.17,6.45,1.25,1.59
D096,R083,22,Z06,Z10,13.6,2.55,11.45,1.36,1.89
D035,R013,7,Z12,Z14,5.3,3.12,8.63,1.0,1.72
D063,R162,7,Z17,ZJFK,4.5,16.96,48.53,1.21,11.35
D028,R225,20,Z09,Z13,9.9,2.89,11.84,1.48,1.4
D082,R102,17,Z17,ZJFK,3.0,16.96,55.96,1.36,13.62
D119,R241,14,Z22,Z16,5.4,3.3,10.43,1.0,2.72
D119,R123,12,Z06,Z13,11.0,5.59,13.23,1.0,3.11
D028,R122,9,Z12,Z07,4.9,3.67,7.7,1.0,1.28
D017,R112,20,Z05,Z17,11.9,5.56,14.01,1.28,3.55
D104,R088,23,Z22,Z13,7.2,4.66,14.38,1.31,2.31
D077,R101,19,Z20,Z23,7.8,2.96,9.48,1.19,0.0
D074,R104,13,Z24,Z06,7.3,4.94,12.64,1.0,2.4
D069,R068,7,Z17,Z04,4.8,5.65,12.5,1.0,1.75
D016,R107,5,Z11,ZJFK,4.2,15.05,45.84,1.18,7.7
D016,R040,18,Z17,Z15,3.6,3.27,9.35,1.0,1.99
D021,R077,9,Z14,Z20,7.4,2.59,6.38,1.0,0.51
D072,R205,8,Z08,Z02,3.8,3.95,10.19,1.0,2.11
D031,R117,17,Z02,Z12,4.1,5.6,11.94,1.0,2.96
D092,R113,22,Z08,Z13,5.0,2.46,7.51,1.17,2.46
D115,R176,19,Z20,Z09,6.1,3.15,10.0,1.18,2.96
D062,R197,11,Z14,Z09,7.0,3.04,7.13,1.0,2.14
D093,R046,16,Z14,Z16,7.0,1.69,8.38,1.0,2.32
D043,R204,8,Z21,Z20,3.9,1.65,5.36,1.0,0.58
D059,R174,7,Z24,Z05,6.2,4.15,10.67,1.0,3.27
D091,R181,21,Z11,Z14,7.4,4.26,13.22,1.38,2.8
D051,R184,19,Z02,Z13,6.2,5.07,13.45,1.23,2.08
D075,R198,8,Z16,Z08,7.0,2.39,8.47,1.0,1.09
D082,R188,13,Z19,Z03,4.8,6.06,13.3,1.0,1.87
D048,R106,11,Z08,Z19,2.8,4.06,11.02,1.0,2.77
D019,R065,16,Z02,ZJFK,2.6,13.8,37.85,1.1,6.77
D063,R096,17,Z09,Z03,8.0,2.98,6.58,1.0,0.0
D094,R003,19,Z18,Z10,4.8,4.96,13.88,1.34,2.55
D063,R008,16,Z11,Z10,3.4,3.3,7.51,1.0,0.48
D060,R201,22,Z22,Z14,7.6,2.23,4.91,1.19,1.11
D043,R001,0,Z24,Z14,9.9,1.39,6.24,1.17,1.89
D115,R024,17,Z10,ZJFK,6.1,12.51,36.92,1.12,5.67
D026,R228,7,Z19,Z19,3.0,0.4,1.4,1.0,0.0
D077,R015,17,Z17,Z16,2.9,4.5,10.24,1.0,2.08
D096,R202,16,Z16,Z19,8.6,3.25,8.31,1.0,1.1
D070,R148,22,Z01,Z17,7.4,6.0,14.69,1.03,3.17
D100,R076,18,Z24,Z08,8.1,4.62,11.42,1.0,2.25
D091,R136,16,Z05,Z18,9.5,5.72,10.01,1.0,1.36
D041,R149,15,Z20,Z02,5.2,6.72,15.57,1.0,4.35
D046,R066,18,Z08,Z12,1.7,2.35,5.06,1.0,0.87
D095,R145,20,Z06,Z17,12.2,6.88,23.8,1.6,4.7
D058,R106,21,Z23,Z14,6.0,3.13,11.72,1.39,2.07
D013,R227,17,Z12,Z07,4.5,3.67,9.72,1.0,2.0
D013,R092,6,Z01,ZJFK,3.5,12.27,38.43,1.2,7.7
D108,R082,20,Z04,Z13,8.2,4.36,15.25,1.47,2.98
D118,R197,2,Z11,Z14,6.5,4.26,10.22,1.13,2.08
D089,R053,22,Z06,Z07,10.8,2.29,6.68,1.15,0.75
D024,R128,12,Z21,Z03,4.8,6.45,15.64,1.0,3.61
D070,R153,17,Z18,Z10,4.8,4.96,10.12,1.0,2.07
D041,R106,2,Z05,Z13,11.2,4.28,10.12,1.16,1.61
D021,R007,22,Z11,Z17,5.0,2.46,8.06,1.15,1.37
D015,R181,15,Z20,Z04,4.7,4.93,11.63,1.0,2.03
D061,R119,21,Z04,Z17,9.7,5.65,12.38,1.0,2.08
D045,R217,9,Z24,Z24,8.4,0.4,4.0,1.0,0.13
D023,R068,10,Z01,Z15,3.5,4.95,12.59,1.0,1.71
D094,R077,15,Z24,Z10,7.9,3.4,8.84,1.0,2.16
D056,R182,11,Z01,Z11,4.9,3.96,7.18,1.0,1.28
D098,R247,18,Z03,Z21,1.5,6.45,13.86,1.0,4.85
D072,R078,23,Z01,Z13,6.1,4.82,15.13,1.49,4.11
D104,R250,13,Z06,Z17,8.5,6.88,13.19,1.0,1.44
D040,R028,14,Z20,Z02,5.9,6.72,14.7,1.0,2.99
D072,R107,8,Z12,Z04,4.8,4.16,13.62,1.0,2.73
D081,R078,16,Z11,Z17,2.6,2.46,5.83,1.0,1.72
D009,R054,13,Z13,Z14,3.9,4.17,9.72,1.0,3.02
D027,R111,15,Z06,Z15,10.1,4.53,11.57,1.0,1.79
D060,R122,17,Z06,ZJFK,9.4,10.48,37.1,1.27,7.07
D076,R240,7,Z14,Z09,8.0,3.04,8.72,1.0,2.17
D081,R081,7,Z21,Z05,6.5,4.87,12.9,1.0,4.11
D107,R171,1,Z04,Z13,10.7,4.36,12.5,1.14,1.31
D102,R103,17,Z18,Z05,5.8,5.72,15.38,1.0,3.84
D026,R028,15,Z24,Z07,7.5,3.11,7.45,1.0,2.0
D079,R060,22,Z06,Z10,11.4,2.55,7.38,1.35,2.37
D114,R234,20,Z06,Z07,12.9,2.29,8.71,1.51,1.16
D002,R053,17,Z03,Z16,3.7,4.33,11.52,1.0,2.39
D093,R158,17,Z18,Z13,4.5,2.26,7.45,1.0,1.32
D087,R214,21,Z04,Z14,11.1,4.4,11.69,1.0,3.42
D120,R224,19,Z11,Z23,7.0,5.59,18.51,1.4,2.92
D026,R208,18,Z14,Z09,6.2,3.04,9.39,1.0,1.47
D022,R155,7,Z13,Z05,2.4,4.28,9.91,1.0,1.43
D048,R013,18,Z19,Z08,6.5,4.06,8.93,1.0,2.58
D072,R031,11,Z06,Z01,9.6,3.33,8.84,1.0,1.46
D051,R224,16,Z15,Z10,4.0,2.39,6.66,1.0,0.93
D001,R115,12,Z18,Z01,4.5,6.65,16.31,1.0,4.75
D098,R152,0,Z09,Z17,9.2,4.17,14.79,1.28,2.98
D107,R164,16,Z18,Z23,2.9,4.24,10.02,1.0,0.86
D072,R048,10,Z10,Z19,5.2,4.07,10.18,1.0,2.77
D091,R097,11,Z16,Z12,6.5,2.48,6.72,1.0,2.65
D076,R181,22,Z08,Z07,7.3,2.96,8.74,1.19,1.98
D120,R189,12,Z21,Z21,5.2,0.4,3.18,1.0,0.8
D058,R025,7,Z07,Z04,8.5,2.8,6.25,1.0,1.04
D063,R103,18,Z22,Z03,8.0,7.03,16.29,1.0,4.29
D120,R162,19,Z23,Z07,8.2,5.01,12.69,1.09,3.33
D006,R061,12,Z21,Z15,6.1,2.39,7.66,1.0,0.28
D081,R049,2,Z16,Z17,9.2,4.5,10.67,1.18,4.0
D049,R043,18,Z08,Z04,6.2,2.31,4.57,1.0,0.9
D029,R154,6,Z09,ZJFK,4.2,13.19,39.53,1.16,5.7
D108,R020,16,Z10,Z11,4.3,3.3,8.61,1.0,2.59
D119,R080,9,Z24,Z23,8.4,2.58,8.32,1.0,1.83
D058,R070,9,Z18,Z22,2.7,4.24,10.67,1.0,1.57
D039,R104,11,Z02,Z16,4.6,5.82,13.27,1.0,3.05
D097,R177,15,Z03,Z18,2.7,5.77,12.61,1.0,2.05
D065,R022,14,Z04,Z17,6.6,5.65,12.94,1.0,1.94
D025,R053,14,Z03,Z19,4.0,6.06,13.64,1.0,2.9
D085,R090,20,Z02,Z10,5.9,5.21,15.36,1.38,2.13
D111,R167,0,Z24,Z17,7.1,5.66,14.05,1.13,3.2
D022,R177,19,Z03,Z07,5.9,4.44,12.35,1.19,1.73
D076,R032,8,Z05,Z19,7.6,4.95,12.56,1.0,2.01
D043,R199,22,Z06,Z14,11.9,4.17,11.37,1.29,3.01
D107,R124,12,Z21,Z24,4.0,2.4,8.64,1.0,2.08
D095,R105,10,Z06,Z07,10.5,2.29,4.2,1.0,1.09
D040,R114,11,Z16,Z03,7.4,4.33,8.97,1.0,1.26
D054,R180,19,Z23,Z17,8.5,5.21,16.93,1.54,2.07
D040,R250,13,Z02,Z05,3.0,4.81,10.42,1.0,1.81
D051,R182,16,Z12,Z17,4.9,2.42,5.04,1.0,1.55
D087,R097,12,Z03,Z03,4.5,0.4,2.99,1.0,0.78
D085,R194,15,Z11,Z13,6.0,1.27,5.99,1.0,2.48
D076,R131,7,Z13,Z03,3.6,3.91,7.86,1.0,2.73
D040,R122,10,Z02,Z16,3.8,5.82,15.9,1.0,3.13
D053,R154,12,Z23,Z08,5.3,5.65,12.45,1.0,2.03
D068,R058,15,Z08,Z01,4.6,3.01,8.06,1.0,1.63
D079,R156,22,Z07,Z07,9.0,0.4,3.84,1.8,0.0
D068,R071,21,Z04,Z10,8.6,2.36,7.97,1.23,1.54
D050,R135,7,Z04,Z16,9.8,3.19,8.34,1.0,1.58
D020,R114,13,Z02,Z10,3.2,5.21,11.07,1.0,0.72
D086,R018,8,Z09,Z13,7.5,2.89,8.57,1.0,2.93
D018,R120,14,Z01,Z16,3.7,4.47,11.57,1.0,1.36
D030,R126,16,Z09,Z17,5.3,4.17,10.51,1.0,1.93
D039,R139,18,Z06,Z07,9.2,2.29,7.24,1.0,1.91
D092,R131,1,Z21,Z07,7.8,4.15,13.1,1.3,3.71
