from_id,to_id,package_id,service_level,weight_kg,distance_km,transit_hours,promised_hours,on_time,damaged
C038,C058,PKG003822,two_day,0.51,1396.2,26.61,48.0,1,0
C108,C082,PKG003823,ground,1.09,859.0,29.22,39.6,1,0
C015,C036,PKG003824,ground,1.62,1453.4,44.98,50.4,1,0
C052,C066,PKG003825,ground,1.81,1766.8,43.93,56.1,1,0
C049,C006,PKG003826,ground,3.6,762.5,32.03,37.9,1,0
C085,C006,PKG003827,ground,1.97,3304.9,76.88,84.1,1,0
C099,C094,PKG003828,ground,1.96,1059.5,30.03,43.3,1,0
C077,C058,PKG003829,two_day,2.54,782.4,28.9,48.0,1,0
C064,C066,PKG003830,ground,2.9,61.6,10.17,25.1,1,0
C044,C068,PKG003831,ground,0.46,962.1,49.03,41.5,0,0
C051,C004,PKG003832,ground,1.8,710.7,38.04,36.9,0,0
C051,C052,PKG003833,two_day,0.67,347.6,24.41,48.0,1,0
C002,C005,PKG003834,two_day,2.51,424.6,17.67,48.0,1,0
C051,C054,PKG003835,ground,0.57,269.8,19.81,28.9,1,0
C092,C107,PKG003836,ground,4.34,554.5,20.04,34.1,1,0
C073,C098,PKG003837,ground,1.76,3353.4,66.57,85.0,1,0
C085,C058,PKG003838,ground,4.72,2068.1,45.73,61.6,1,0
C039,C042,PKG003839,ground,9.56,295.7,24.89,29.4,1,0
C054,C024,PKG003840,ground,1.62,290.1,23.54,29.3,1,0
C004,C013,PKG003841,two_day,2.96,251.3,21.0,48.0,1,0
C038,C012,PKG003842,ground,0.94,1716.7,53.24,55.2,1,0
C048,C054,PKG003843,two_day,1.29,218.3,19.81,48.0,1,0
C024,C054,PKG003844,ground,0.95,290.1,36.83,29.3,0,0
C004,C009,PKG003845,ground,2.37,158.7,19.65,26.9,1,0
C071,C059,PKG003846,two_day,4.7,1186.4,33.29,48.0,1,0
C044,C075,PKG003847,two_day,7.37,588.6,34.02,48.0,1,0
C042,C018,PKG003848,ground,3.5,1718.5,46.08,55.2,1,0
C023,C010,PKG003849,two_day,0.8,318.6,20.54,48.0,1,0
C055,C062,PKG003850,ground,1.97,746.9,39.18,37.6,0,0
C044,C028,PKG003851,ground,6.3,1227.0,38.34,46.3,1,0
C048,C042,PKG003852,two_day,1.34,1656.0,45.88,48.0,1,0
C060,C049,PKG003853,two_day,2.74,551.6,27.14,48.0,1,0
C001,C031,PKG003854,ground,5.44,1248.8,55.52,46.7,0,0
C099,C091,PKG003855,overnight,1.25,1649.4,20.65,30.0,1,0
C007,C011,PKG003856,two_day,4.24,385.3,24.17,48.0,1,0
C045,C064,PKG003857,ground,5.75,743.9,35.5,37.5,1,0
C020,C072,PKG003858,ground,0.97,2323.5,61.36,66.2,1,0
C053,C058,PKG003859,ground,0.34,650.1,18.13,35.8,1,1
C026,C020,PKG003860,ground,0.12,211.0,18.17,27.8,1,0
C092,C006,PKG003861,two_day,1.89,3625.7,43.02,48.0,1,0
C039,C008,PKG003862,ground,1.02,1674.6,43.1,54.4,1,0
C065,C055,PKG003863,two_day,1.52,1704.7,25.03,48.0,1,0
C023,C046,PKG003864,ground,5.04,591.7,38.89,34.8,0,0
C002,C061,PKG003865,two_day,0.86,2002.0,37.19,48.0,1,0
C040,C047,PKG003866,two_day,0.75,1577.3,30.68,48.0,1,0
C055,C050,PKG003867,two_day,2.66,950.7,17.93,48.0,1,0
C046,C078,PKG003868,two_day,2.76,1074.9,37.97,48.0,1,0
C104,C102,PKG003869,overnight,0.55,1244.6,16.24,30.0,1,0
C072,C032,PKG003870,ground,1.4,1647.4,60.18,54.0,0,0
C108,C101,PKG003871,two_day,1.4,736.9,22.03,48.0,1,0
C028,C039,PKG003872,overnight,0.87,1083.3,19.42,30.0,1,0
C084,C056,PKG003873,ground,2.45,1565.3,47.29,52.5,1,0
C057,C049,PKG003874,ground,2.22,895.2,30.36,40.3,1,0
C062,C043,PKG003875,overnight,0.65,506.6,21.19,30.0,1,0
C107,C072,PKG003876,ground,0.5,2335.0,64.3,66.5,1,0
C067,C065,PKG003877,ground,2.32,339.1,21.2,30.2,1,0
C098,C083,PKG003878,ground,2.24,1114.9,44.56,44.3,0,0
C075,C083,PKG003879,ground,1.73,2287.2,60.15,65.6,1,0
C012,C054,PKG003880,ground,1.52,365.9,38.31,30.7,0,0
C072,C079,PKG003881,ground,11.62,1233.7,46.76,46.4,0,0
C049,C028,PKG003882,overnight,1.73,614.6,15.39,30.0,1,0
C100,C102,PKG003883,ground,0.63,74.9,18.5,25.4,1,0
C086,C092,PKG003884,ground,0.34,427.3,36.65,31.8,0,0
C010,C059,PKG003885,overnight,1.13,1035.8,18.5,30.0,1,0
C013,C023,PKG003886,two_day,3.12,585.3,27.74,48.0,1,0
C007,C005,PKG003887,ground,2.43,185.6,18.75,27.4,1,0
C050,C001,PKG003888,ground,2.04,1097.9,43.25,44.0,1,0
C008,C018,PKG003889,two_day,0.39,146.3,30.97,48.0,1,0
C075,C067,PKG003890,two_day,3.87,814.7,27.66,48.0,1,0
C056,C024,PKG003891,ground,0.5,1201.5,50.0,45.8,0,0
C090,C056,PKG003892,ground,4.42,1637.9,52.67,53.8,1,0
C026,C014,PKG003893,two_day,0.37,454.4,36.32,48.0,1,0
C052,C043,PKG003894,two_day,3.64,1016.1,34.05,48.0,1,0
C012,C013,PKG003895,ground,1.12,468.1,30.04,32.5,1,0
C096,C102,PKG003896,two_day,1.04,877.9,26.76,48.0,1,0
C017,C014,PKG003897,two_day,5.85,146.1,29.2,48.0,1,0
C010,C032,PKG003898,two_day,0.74,868.7,34.36,48.0,1,0
C020,C001,PKG003899,two_day,1.26,440.6,33.12,48.0,1,0
C086,C090,PKG003900,two_day,0.72,469.4,23.53,48.0,1,0
C010,C048,PKG003901,ground,3.28,561.7,49.42,34.2,0,0
C063,C035,PKG003902,ground,1.57,805.1,50.56,38.6,0,0
C079,C056,PKG003903,two_day,6.19,1017.5,36.3,48.0,1,0
C079,C066,PKG003904,ground,1.24,1366.1,43.93,48.8,1,0
C018,C052,PKG003905,ground,1.17,795.1,31.05,38.5,1,0
C006,C008,PKG003906,ground,0.45,202.3,10.45,27.7,1,0
C045,C010,PKG003907,two_day,2.03,1333.8,27.01,48.0,1,0
C019,C027,PKG003908,two_day,0.82,131.9,36.95,48.0,1,0
C072,C067,PKG003909,ground,4.28,145.8,16.13,26.7,1,0
C035,C048,PKG003910,ground,0.76,578.2,42.48,34.5,0,0
C045,C033,PKG003911,ground,0.89,809.0,31.17,38.7,1,0
C011,C054,PKG003912,overnight,2.99,374.3,24.49,30.0,1,0
C058,C045,PKG003913,two_day,1.64,414.8,37.67,48.0,1,0
C018,C017,PKG003914,ground,5.06,50.6,19.43,24.9,1,0
C069,C080,PKG003915,ground,2.39,1299.0,43.0,47.6,1,0
C007,C036,PKG003916,two_day,7.85,1330.8,32.42,48.0,1,0
C107,C058,PKG003917,ground,3.05,2738.9,64.75,73.8,1,0
C070,C061,PKG003918,overnight,1.77,982.4,21.89,30.0,1,0
C017,C002,PKG003919,ground,1.58,295.2,27.66,29.4,1,0
C002,C001,PKG003920,ground,1.73,66.6,13.25,25.2,1,0
C032,C054,PKG003921,ground,2.36,761.7,42.16,37.8,0,0
C015,C019,PKG003922,ground,4.23,349.6,33.28,30.4,0,0
C021,C024,PKG003923,ground,5.99,412.1,15.54,31.5,1,0
C094,C018,PKG003924,two_day,0.28,4156.2,49.65,48.0,0,0
C061,C080,PKG003925,ground,1.59,903.1,32.42,40.4,1,0
C017,C013,PKG003926,ground,1.41,172.3,27.26,27.1,0,0
C058,C044,PKG003927,two_day,0.33,382.2,25.86,48.0,1,0
C024,C056,PKG003928,two_day,5.34,1201.5,44.51,48.0,1,0
C107,C018,PKG003929,ground,0.79,4040.5,78.64,97.5,1,0
C004,C059,PKG003930,ground,6.31,1264.9,47.09,47.0,0,0
C077,C013,PKG003931,ground,2.38,2240.3,53.55,64.7,1,0
C082,C072,PKG003932,ground,1.64,1687.6,45.29,54.7,1,1
C006,C039,PKG003933,two_day,1.72,1637.2,39.85,48.0,1,0
C016,C006,PKG003934,ground,1.19,325.1,25.53,29.9,1,0
C038,C049,PKG003935,ground,1.49,1314.7,40.93,47.9,1,0
C094,C099,PKG003936,two_day,0.75,1059.5,38.75,48.0,1,0
C055,C080,PKG003937,ground,2.4,1184.3,44.11,45.5,1,0
C067,C062,PKG003938,ground,1.52,1067.4,44.88,43.4,0,0
C083,C086,PKG003939,ground,1.24,886.4,32.31,40.1,1,0
C089,C004,PKG003940,overnight,1.34,2756.2,23.35,30.0,1,0
C048,C018,PKG003941,two_day,1.07,939.0,27.81,48.0,1,0
C051,C004,PKG003942,ground,4.65,710.7,34.35,36.9,1,0
C075,C064,PKG003943,two_day,4.14,447.0,24.31,48.0,1,0
C025,C032,PKG003944,ground,1.45,561.7,39.22,34.2,0,0
C092,C069,PKG003945,ground,3.19,1824.3,57.04,57.2,1,0
C002,C020,PKG003946,ground,0.94,398.7,25.69,31.2,1,0
C018,C008,PKG003947,ground,1.46,146.3,25.89,26.7,1,0
C085,C092,PKG003948,ground,1.84,498.0,33.72,33.1,0,0
C033,C012,PKG003949,overnight,0.83,841.1,13.72,30.0,1,0
C014,C004,PKG003950,ground,2.28,308.6,15.46,29.6,1,0
C018,C005,PKG003951,two_day,3.95,306.4,25.38,48.0,1,0
C054,C012,PKG003952,two_day,1.59,365.9,31.47,48.0,1,0
C091,C004,PKG003953,ground,3.91,3839.3,80.06,93.8,1,0
C007,C022,PKG003954,ground,1.77,526.8,29.08,33.6,1,0
C004,C028,PKG003955,ground,1.47,618.8,34.15,35.3,1,0
C047,C022,PKG003956,ground,0.42,503.7,27.57,33.2,1,0
C103,C091,PKG003957,ground,3.02,435.7,38.01,31.9,0,0
C026,C023,PKG003958,overnight,4.9,268.3,13.43,30.0,1,0
C103,C054,PKG003959,two_day,8.51,2846.1,42.05,48.0,1,0
C096,C095,PKG003960,ground,2.7,61.9,18.95,25.1,1,0
C027,C013,PKG003961,ground,4.11,429.5,38.0,31.8,0,0
C087,C039,PKG003962,ground,2.28,2966.8,67.7,77.9,1,0
C070,C076,PKG003963,overnight,2.94,464.2,12.64,30.0,1,0
C052,C017,PKG003964,ground,2.55,791.0,35.39,38.4,1,0
C042,C029,PKG003965,ground,5.51,1253.9,43.93,46.8,1,0
C087,C093,PKG003966,two_day,2.85,574.5,42.1,48.0,1,0
C084,C079,PKG003967,ground,6.24,649.6,28.16,35.8,1,0
C080,C087,PKG003968,ground,3.26,1007.5,31.42,42.3,1,0
C108,C101,PKG003969,two_day,1.01,736.9,18.56,48.0,1,0
C049,C008,PKG003970,ground,2.58,932.4,46.07,41.0,0,1
C086,C085,PKG003971,ground,3.24,99.9,20.31,25.8,1,0
C093,C090,PKG003972,ground,2.08,992.9,41.06,42.1,1,0
C020,C018,PKG003973,ground,1.09,149.9,25.25,26.7,1,0
C004,C023,PKG003974,overnight,1.15,467.3,15.85,30.0,1,0
C040,C002,PKG003975,ground,0.44,1941.2,53.24,59.3,1,0
C092,C100,PKG003976,two_day,10.44,1294.6,23.76,48.0,1,0
C027,C030,PKG003977,ground,0.4,223.7,24.71,28.1,1,0
C072,C079,PKG003978,two_day,2.83,1233.7,42.27,48.0,1,0
C001,C020,PKG003979,overnight,1.62,440.6,11.34,30.0,1,0
C035,C036,PKG003980,ground,3.69,105.7,18.37,25.9,1,0
C063,C077,PKG003981,overnight,2.11,609.6,18.07,30.0,1,0
C013,C009,PKG003982,two_day,1.34,111.2,28.16,48.0,1,0
C098,C102,PKG003983,two_day,2.75,257.1,21.33,48.0,1,0
C015,C009,PKG003984,ground,5.47,218.7,27.29,28.0,1,0
C099,C060,PKG003985,two_day,1.2,2774.5,32.09,48.0,1,0
C020,C095,PKG003986,ground,1.1,4005.4,82.1,96.8,1,0
C108,C017,PKG003987,overnight,1.1,4042.1,24.61,30.0,1,0
C061,C047,PKG003988,overnight,3.0,773.8,11.67,30.0,1,0
C008,C018,PKG003989,ground,3.77,146.3,29.6,26.7,0,0
C006,C017,PKG003990,overnight,3.86,285.8,15.68,30.0,1,0
C008,C024,PKG003991,overnight,1.16,581.0,20.56,30.0,1,0
C060,C050,PKG003992,ground,1.16,613.9,28.6,35.2,1,0
C087,C102,PKG003993,ground,4.46,1663.0,44.48,54.2,1,0
C040,C025,PKG003994,ground,2.01,1429.4,41.32,50.0,1,0
C045,C075,PKG003995,ground,1.09,557.4,39.03,34.1,0,0
C060,C083,PKG003996,ground,2.25,1801.8,61.64,56.8,0,0
C054,C063,PKG003997,overnight,1.96,992.7,10.84,30.0,1,0
C071,C082,PKG003998,ground,1.0,1657.7,55.25,54.1,0,0
C048,C023,PKG003999,two_day,2.43,419.7,28.76,48.0,1,0
C074,C021,PKG004000,two_day,1.4,1734.9,37.02,48.0,1,0
C108,C097,PKG004001,two_day,1.38,991.8,28.46,48.0,1,0
C034,C014,PKG004002,ground,6.53,1357.5,44.91,48.7,1,0
C001,C008,PKG004003,ground,1.55,245.0,13.17,28.5,1,0
C012,C066,PKG004004,two_day,1.99,2039.1,29.28,48.0,1,0
C057,C061,PKG004005,ground,4.21,629.2,28.67,35.4,1,0
C034,C039,PKG004006,ground,4.61,1028.9,35.71,42.7,1,0
C102,C080,PKG004007,two_day,1.87,1488.9,28.21,48.0,1,0
C064,C103,PKG004008,ground,0.7,2021.3,56.06,60.8,1,0
C053,C017,PKG004009,ground,3.86,837.5,42.27,39.2,0,0
C085,C090,PKG004010,ground,2.41,444.3,21.89,32.1,1,0
C025,C022,PKG004011,ground,1.49,327.1,27.32,29.9,1,0
C087,C094,PKG004012,two_day,7.65,1180.3,29.58,48.0,1,0
C001,C035,PKG004013,ground,1.25,1582.0,51.7,52.8,1,0
C063,C061,PKG004014,overnight,1.24,61.5,13.17,30.0,1,0
C101,C064,PKG004015,overnight,17.72,2938.2,17.64,30.0,1,0
C084,C103,PKG004016,ground,3.72,540.5,34.06,33.8,0,0
C092,C063,PKG004017,ground,6.37,2050.7,54.62,61.3,1,0
C039,C024,PKG004018,ground,1.55,1347.6,52.81,48.5,0,0
C088,C077,PKG004019,overnight,0.32,857.5,19.0,30.0,1,0
C056,C012,PKG004020,two_day,1.03,1207.3,37.55,48.0,1,0
C063,C071,PKG004021,ground,0.58,1074.1,43.13,43.5,1,0
C006,C050,PKG004022,ground,2.21,687.8,25.59,36.5,1,0
C019,C034,PKG004023,ground,6.12,1096.1,38.27,43.9,1,0
C056,C047,PKG004024,ground,1.2,850.6,32.03,39.5,1,0
C006,C020,PKG004025,ground,2.02,266.1,22.19,28.8,1,0
C078,C077,PKG004026,ground,0.63,44.6,15.27,24.8,1,0
C090,C067,PKG004027,two_day,1.25,944.3,33.84,48.0,1,0
C100,C092,PKG004028,ground,1.58,1294.6,35.46,47.5,1,0
C010,C052,PKG004029,ground,2.56,338.8,36.16,30.2,0,1
C102,C100,PKG004030,two_day,3.93,74.9,27.4,48.0,1,0
C006,C044,PKG004031,overnight,1.48,1531.8,14.38,30.0,1,0
C048,C054,PKG004032,ground,1.18,218.3,13.73,28.0,1,0
C090,C083,PKG004033,overnight,1.4,906.2,14.0,30.0,1,0
C007,C030,PKG004034,ground,1.82,663.4,27.19,36.1,1,0
C002,C021,PKG004035,two_day,1.39,482.7,18.52,48.0,1,0
C003,C020,PKG004036,ground,1.2,441.9,27.05,32.0,1,0
C052,C004,PKG004037,two_day,3.66,572.7,23.92,48.0,1,0
C087,C079,PKG004038,ground,6.16,1084.9,36.28,43.7,1,0
C012,C001,PKG004039,overnight,2.52,693.7,9.56,30.0,1,0
C012,C040,PKG004040,overnight,0.5,1863.2,25.66,30.0,1,0
C058,C047,PKG004041,ground,0.78,394.0,27.13,31.2,1,0
C022,C058,PKG004042,ground,1.11,890.1,32.68,40.2,1,0
C077,C072,PKG004043,ground,7.11,512.9,22.35,33.3,1,0
C102,C083,PKG004044,ground,1.7,946.6,41.94,41.2,0,0
C081,C088,PKG004045,two_day,4.14,609.1,26.1,48.0,1,0
C094,C091,PKG004046,two_day,0.68,675.7,29.53,48.0,1,0
C052,C024,PKG004047,ground,0.47,331.3,29.57,30.0,1,0
C089,C044,PKG004048,ground,0.47,1474.4,51.66,50.8,0,0
C017,C015,PKG004049,overnight,1.68,200.5,15.3,30.0,1,0
C006,C012,PKG004050,ground,4.86,248.9,20.65,28.5,1,0
C067,C036,PKG004051,two_day,1.9,1324.4,31.47,48.0,1,0
C005,C016,PKG004052,ground,7.78,366.9,34.03,30.7,0,0
C097,C074,PKG004053,ground,0.57,3295.5,77.71,83.9,1,0
C071,C067,PKG004054,ground,0.25,159.7,18.12,26.9,1,0
C103,C106,PKG004055,ground,2.21,589.6,34.6,34.7,1,0
C030,C016,PKG004056,two_day,3.07,508.0,23.98,48.0,1,0
C049,C050,PKG004057,ground,1.17,80.8,25.81,25.5,0,0
C078,C037,PKG004058,two_day,6.48,1677.6,45.3,48.0,1,0
C023,C051,PKG004059,two_day,6.81,274.4,40.29,48.0,1,0
C055,C036,PKG004060,ground,1.98,1043.6,38.59,43.0,1,0
C067,C001,PKG004061,ground,0.73,2908.1,62.39,76.9,1,0
C107,C046,PKG004062,two_day,2.2,2969.8,39.95,48.0,1,0
C078,C085,PKG004063,two_day,0.91,1330.0,31.04,48.0,1,0
C012,C010,PKG004064,ground,3.28,22.4,12.08,24.4,1,0
C048,C025,PKG004065,ground,3.77,714.0,38.59,37.0,0,0
C060,C077,PKG004066,two_day,1.37,767.7,34.37,48.0,1,0
C014,C055,PKG004067,ground,1.53,1651.5,45.76,54.0,1,0
C044,C060,PKG004068,two_day,2.34,411.7,36.65,48.0,1,0
C027,C004,PKG004069,ground,0.88,465.4,21.9,32.5,1,0
C012,C104,PKG004070,two_day,2.31,3156.4,44.9,48.0,1,0
C052,C021,PKG004071,ground,1.14,723.6,34.01,37.2,1,0
C016,C006,PKG004072,two_day,2.93,325.1,26.2,48.0,1,0
C060,C027,PKG004073,ground,0.87,1179.8,39.44,45.5,1,0
C016,C026,PKG004074,ground,5.13,333.6,13.29,30.1,1,0
C075,C042,PKG004075,ground,2.35,1118.5,44.2,44.3,1,0
C018,C038,PKG004076,two_day,1.05,1613.9,32.0,48.0,1,0
C098,C100,PKG004077,ground,4.33,226.5,15.84,28.1,1,0
C003,C052,PKG004078,ground,1.93,986.8,40.49,41.9,1,0
C053,C054,PKG004079,two_day,2.44,66.3,22.18,48.0,1,0
C030,C069,PKG004080,ground,3.6,2098.8,53.18,62.2,1,0
C021,C006,PKG004081,ground,1.64,361.5,37.29,30.6,0,0
C048,C047,PKG004082,two_day,1.59,115.6,24.15,48.0,1,0
C091,C086,PKG004083,two_day,5.87,588.6,37.11,48.0,1,0
C100,C021,PKG004084,two_day,1.81,3860.2,43.54,48.0,1,0
C029,C026,PKG004085,ground,1.22,185.3,17.9,27.4,1,0
C015,C018,PKG004086,ground,0.82,157.9,21.07,26.9,1,0
C075,C060,PKG004087,two_day,0.97,1000.2,32.42,48.0,1,0
C060,C049,PKG004088,ground,2.26,551.6,29.17,34.0,1,0
C019,C010,PKG004089,two_day,0.47,457.6,24.97,48.0,1,0
C080,C026,PKG004090,ground,0.39,2410.2,58.83,67.8,1,0
C052,C001,PKG004091,overnight,5.16,1025.9,18.36,30.0,1,0
C067,C069,PKG004092,two_day,1.61,40.9,20.34,48.0,1,0
C036,C058,PKG004093,ground,2.41,277.0,34.13,29.0,0,0
C044,C067,PKG004094,ground,2.0,1002.4,37.91,42.2,1,0
C017,C013,PKG004095,ground,4.33,172.3,24.37,27.1,1,0
C080,C060,PKG004096,ground,0.44,1305.7,40.26,47.7,1,0
C015,C062,PKG004097,two_day,2.01,1991.7,33.82,48.0,1,0
C082,C090,PKG004098,ground,0.85,776.8,32.15,38.1,1,0
C085,C067,PKG004099,ground,1.06,1289.4,37.23,47.4,1,0
C079,C055,PKG004100,ground,4.3,1100.3,43.29,44.0,1,0
C002,C012,PKG004101,two_day,4.24,628.3,32.09,48.0,1,0
C026,C014,PKG004102,ground,2.33,454.4,40.78,32.3,0,0
C047,C007,PKG004103,ground,2.04,1017.3,37.52,42.5,1,0
C061,C030,PKG004104,overnight,0.74,1456.9,16.04,30.0,1,0
C100,C094,PKG004105,ground,0.66,793.0,21.94,38.4,1,0
C037,C018,PKG004106,ground,1.67,1549.6,57.31,52.2,0,0
C094,C027,PKG004107,overnight,3.1,3964.1,21.98,30.0,1,0
C016,C059,PKG004108,ground,2.02,1412.9,50.13,49.7,0,0
C037,C036,PKG004109,overnight,2.84,1037.0,12.11,30.0,1,0
C005,C023,PKG004110,two_day,0.56,414.1,39.88,48.0,1,0
C078,C050,PKG004111,two_day,0.77,1367.3,34.76,48.0,1,0
C014,C007,PKG004112,ground,2.63,149.5,25.44,26.7,1,0
C024,C025,PKG004113,ground,7.05,345.0,28.67,30.3,1,0
C082,C080,PKG004114,ground,1.31,561.7,22.32,34.2,1,0
C054,C004,PKG004115,ground,1.01,595.0,23.97,34.8,1,0
C002,C019,PKG004116,ground,0.89,443.5,24.49,32.1,1,0
C001,C008,PKG004117,ground,3.19,245.0,13.02,28.5,1,0
C052,C014,PKG004118,two_day,4.7,840.0,25.23,48.0,1,0
C029,C012,PKG004119,ground,4.22,642.1,31.83,35.7,1,0
C017,C024,PKG004120,two_day,1.78,522.7,27.85,48.0,1,0
C063,C045,PKG004121,overnight,1.67,721.8,21.85,30.0,1,0
C021,C023,PKG004122,two_day,0.48,380.8,23.78,48.0,1,0
C060,C054,PKG004123,two_day,0.87,722.5,21.04,48.0,1,0
C038,C016,PKG004124,two_day,3.54,1554.9,21.16,48.0,1,0
C018,C060,PKG004125,ground,7.8,1435.7,45.61,50.1,1,0
C013,C017,PKG004126,ground,5.9,172.3,26.92,27.1,1,0
C022,C054,PKG004127,overnight,1.26,308.0,10.9,30.0,1,0
C004,C001,PKG004128,two_day,0.78,464.3,31.37,48.0,1,0
C029,C014,PKG004129,two_day,0.82,611.6,35.07,48.0,1,0
C098,C103,PKG004130,overnight,1.14,1392.2,14.6,30.0,1,0
C089,C085,PKG004131,ground,1.34,549.5,32.17,34.0,1,0
C037,C069,PKG004132,ground,0.71,1655.2,50.41,54.1,1,0
C059,C012,PKG004133,two_day,1.4,1042.4,29.78,48.0,1,0
C058,C039,PKG004134,ground,2.04,1324.6,44.4,48.1,1,0
C089,C005,PKG004135,ground,2.71,2716.8,57.8,73.4,1,0
C022,C013,PKG004136,two_day,1.18,570.1,27.89,48.0,1,0
C028,C017,PKG004137,ground,0.79,422.1,20.19,31.7,1,0
C029,C030,PKG004138,ground,8.38,50.2,15.1,24.9,1,0
C004,C021,PKG004139,two_day,14.23,423.2,29.99,48.0,1,0
C030,C010,PKG004140,ground,1.03,612.8,35.26,35.1,0,0
C094,C039,PKG004141,overnight,0.91,3961.4,24.27,30.0,1,0
C099,C044,PKG004142,ground,8.69,2998.3,55.44,78.5,1,0
C010,C004,PKG004143,two_day,5.92,234.6,22.19,48.0,1,0
C046,C049,PKG004144,ground,1.18,246.7,9.68,28.5,1,0
C038,C049,PKG004145,ground,1.09,1314.7,46.85,47.9,1,0
C049,C063,PKG004146,ground,3.91,903.9,24.72,40.4,1,0
C057,C045,PKG004147,ground,2.38,1146.5,46.97,44.8,0,0
C002,C023,PKG004148,ground,2.33,758.6,39.66,37.8,0,0
C091,C082,PKG004149,two_day,1.73,972.4,32.76,48.0,1,0
C107,C085,PKG004150,two_day,0.94,1027.7,23.45,48.0,1,0
C067,C103,PKG004151,ground,2.01,1709.6,58.85,55.1,0,0
C067,C088,PKG004152,two_day,2.26,931.4,37.82,48.0,1,0
C054,C013,PKG004153,two_day,1.28,802.5,35.63,48.0,1,0
C032,C023,PKG004154,two_day,2.26,550.4,28.74,48.0,1,0
C014,C049,PKG004155,ground,0.33,961.3,42.04,41.5,0,0
C060,C061,PKG004156,ground,0.84,403.5,14.17,31.3,1,0
C005,C006,PKG004157,overnight,2.69,46.2,10.67,30.0,1,0
C088,C062,PKG004158,ground,0.54,1134.8,47.87,44.6,0,0
C042,C012,PKG004159,ground,3.68,1872.8,58.31,58.1,0,0
C042,C090,PKG004160,two_day,0.65,2771.6,35.38,48.0,1,0
C032,C061,PKG004161,ground,1.81,1270.8,50.03,47.1,0,0
C106,C103,PKG004162,two_day,1.71,589.6,29.22,48.0,1,0
C017,C012,PKG004163,ground,3.7,501.2,37.93,33.1,0,0
C015,C004,PKG004164,two_day,1.3,368.9,21.17,48.0,1,0
C016,C006,PKG004165,overnight,9.68,325.1,17.09,30.0,1,0
C067,C073,PKG004166,overnight,1.43,875.5,17.67,30.0,1,0
C108,C094,PKG004167,overnight,4.62,108.2,10.8,30.0,1,0
C022,C048,PKG004168,two_day,6.75,415.2,23.26,48.0,1,0
C099,C101,PKG004169,ground,1.34,319.9,25.37,29.8,1,0
C026,C013,PKG004170,overnight,1.84,457.0,23.83,30.0,1,0
C066,C072,PKG004171,overnight,1.23,253.2,14.7,30.0,1,0
C004,C022,PKG004172,ground,1.05,435.3,37.68,31.9,0,0
C050,C020,PKG004173,ground,4.13,688.2,30.03,36.5,1,0
C067,C051,PKG004174,ground,2.57,1845.4,54.05,57.6,1,0
C055,C034,PKG004175,ground,2.05,1061.3,48.79,43.3,0,0
C022,C036,PKG004176,two_day,1.4,805.9,30.54,48.0,1,0
C089,C059,PKG004177,ground,1.59,1520.8,43.17,51.7,1,0
C106,C087,PKG004178,ground,7.38,1096.8,38.2,43.9,1,0
C046,C077,PKG004179,ground,0.54,1084.4,43.07,43.7,1,0
C065,C094,PKG004180,ground,1.89,2678.4,55.44,72.7,1,0
C084,C050,PKG004181,overnight,0.76,2422.9,28.31,30.0,1,0
C023,C025,PKG004182,ground,1.78,303.4,26.98,29.5,1,0
C093,C029,PKG004183,ground,1.69,3647.6,71.57,90.3,1,0
C026,C021,PKG004184,ground,0.92,139.3,8.19,26.5,1,0
C082,C032,PKG004185,two_day,1.53,2726.9,33.39,48.0,1,0
C011,C006,PKG004186,two_day,1.26,245.6,27.21,48.0,1,0
C027,C023,PKG004187,ground,6.64,312.0,14.33,29.7,1,0
C054,C018,PKG004188,ground,1.2,790.8,28.91,38.4,1,0
C054,C052,PKG004189,ground,2.08,78.1,16.6,25.4,1,0
C092,C105,PKG004190,ground,1.89,191.0,26.72,27.5,1,0
C108,C104,PKG004191,two_day,1.44,702.1,27.95,48.0,1,0
C010,C061,PKG004192,ground,7.56,1395.3,42.86,49.4,1,0
C026,C004,PKG004193,ground,2.07,468.6,34.97,32.5,0,0
C035,C063,PKG004194,ground,1.15,805.1,47.06,38.6,0,0
C049,C046,PKG004195,ground,6.88,246.7,22.44,28.5,1,0
C050,C066,PKG004196,ground,1.46,1529.4,48.28,51.8,1,0
C092,C096,PKG004197,ground,2.22,582.3,27.29,34.6,1,0
C082,C072,PKG004198,ground,1.61,1687.6,45.57,54.7,1,1
C002,C016,PKG004199,ground,3.93,292.5,27.74,29.3,1,0
C046,C051,PKG004200,ground,1.55,322.5,28.33,29.9,1,0
C063,C043,PKG004201,overnight,1.97,562.7,19.89,30.0,1,0
C047,C044,PKG004202,ground,2.45,697.2,37.46,36.7,0,0
C013,C036,PKG004203,ground,1.67,1365.3,40.04,48.8,1,0
C039,C018,PKG004204,ground,1.29,1538.3,35.88,52.0,1,0
C041,C011,PKG004205,two_day,1.44,1943.0,44.29,48.0,1,0
C018,C013,PKG004206,overnight,0.85,122.4,15.06,30.0,1,1
C080,C077,PKG004207,two_day,2.57,871.5,29.67,48.0,1,0
C030,C055,PKG004208,ground,0.75,1478.5,43.84,50.9,1,0
C060,C078,PKG004209,two_day,0.63,757.2,37.81,48.0,1,0
C052,C084,PKG004210,ground,1.69,2418.0,62.26,68.0,1,0
