sender_id,receiver_id,period,message_count
E126,E209,during,2
E126,E210,after,1
E126,E210,before,3
E126,E210,during,2
E126,E216,during,1
E126,E217,before,2
E126,E217,during,1
E126,E221,after,2
E126,E221,before,1
E126,E221,during,1
E126,E224,after,1
E126,E228,after,1
E126,E229,after,2
E126,E233,after,1
E126,E235,before,1
E126,E239,during,1
E126,E240,during,1
E126,E242,during,1
E126,E245,after,1
E126,E245,before,3
E126,E245,during,2
E126,E247,during,1
E126,E248,before,2
E126,E248,during,2
E126,E249,before,3
E127,E009,before,1
E127,E009,during,2
E127,E037,during,1
E127,E065,during,1
E127,E068,during,1
E127,E099,during,1
E127,E116,before,1
E127,E116,during,2
E127,E119,before,1
E127,E119,during,1
E127,E126,after,4
E127,E126,before,3
E127,E126,during,3
E127,E136,during,2
E127,E137,after,1
E127,E160,after,1
E127,E160,before,1
E127,E160,during,1
E127,E165,before,2
E127,E165,during,1
E127,E166,after,1
E127,E175,before,2
E127,E186,during,2
E127,E191,after,2
E127,E191,before,1
E127,E193,after,2
E127,E193,during,2
E127,E201,after,2
E127,E201,before,2
E127,E204,after,1
E127,E205,after,1
E127,E210,before,2
E127,E210,during,1
E127,E217,before,1
E127,E221,after,2
E127,E245,before,2
E127,E245,during,1
E127,E248,after,1
E127,E248,before,1
E127,E249,before,1
E127,E249,during,2
E128,E028,before,1
E128,E057,before,1
E128,E060,after,1
E128,E060,before,1
E128,E066,during,1
E128,E074,before,1
E128,E074,during,1
E128,E099,before,1
E128,E121,after,1
E128,E121,before,1
E128,E121,during,1
E128,E126,during,1
E128,E141,before,1
E128,E156,after,1
E128,E156,before,1
E128,E162,during,1
E128,E169,before,2
E128,E169,during,1
E128,E189,during,1
E128,E197,during,1
E128,E204,after,2
E128,E204,during,2
E128,E205,after,2
E128,E205,during,1
E128,E215,during,2
E128,E216,before,1
E128,E239,during,1
E129,E002,after,1
E129,E004,after,3
E129,E004,before,1
E129,E004,during,2
E129,E023,before,1
E129,E039,during,1
E129,E058,during,1
E129,E068,during,1
E129,E071,before,1
E129,E071,during,1
E129,E073,before,1
E129,E075,after,1
E129,E101,after,1
E129,E101,during,1
E129,E102,after,1
E129,E104,after,2
E129,E104,before,1
E129,E107,after,2
E129,E107,before,1
E129,E115,after,1
E129,E122,before,1
E129,E124,after,1
E129,E124,during,1
E129,E126,during,1
E129,E132,during,2
E129,E178,during,1
E129,E179,during,1
E129,E181,after,1
E129,E184,after,1
E129,E184,before,2
E129,E184,during,1
E129,E196,during,1
E129,E200,during,1
E129,E202,before,1
E129,E204,during,1
E129,E205,before,1
E129,E205,during,1
E129,E213,after,1
E129,E218,during,2
E129,E219,before,2
E129,E226,after,1
E129,E226,during,1
E129,E234,during,2
E130,E018,before,1
E130,E018,during,1
E130,E034,before,1
E130,E036,before,1
E130,E038,during,1
E130,E048,during,1
E130,E059,before,2
E130,E059,during,1
E130,E068,before,1
E130,E108,before,1
E130,E112,before,1
E130,E112,during,2
E130,E122,during,1
E130,E153,before,1
E130,E239,before,1
E130,E239,during,1
E131,E013,during,2
E131,E020,before,1
E131,E028,during,1
E131,E057,during,1
E131,E060,during,1
E131,E066,after,1
E131,E068,after,1
E131,E074,after,1
E131,E074,during,1
E131,E079,after,2
E131,E121,during,1
E131,E141,during,1
E131,E162,after,2
E131,E162,during,1
E131,E169,before,1
E131,E183,before,1
E131,E189,before,1
E131,E189,during,1
E131,E204,after,2
E131,E204,during,1
E131,E212,after,1
E131,E212,before,1
E131,E215,during,3
E131,E230,before,1
E131,E239,before,1
E131,E239,during,1
E132,E002,after,1
E132,E004,after,1
E132,E023,after,1
E132,E039,before,1
E132,E068,after,1
E132,E068,before,3
E132,E068,during,1
E132,E071,during,1
E132,E080,after,1
E132,E080,before,1
E132,E091,during,1
E132,E093,during,1
E132,E095,during,1
E132,E104,before,1
E132,E107,before,2
E132,E111,after,1
E132,E126,before,1
E132,E129,during,1
E132,E147,before,2
E132,E147,during,1
E132,E157,after,1
E132,E173,during,1
E132,E196,after,1
E132,E205,during,1
E132,E211,during,1
E132,E214,after,1
E132,E220,after,1
E132,E231,during,1
E132,E233,during,1
E133,E011,during,1
E133,E015,during,1
E133,E042,before,1
E133,E042,during,1
E133,E043,before,1
E133,E043,during,1
E133,E053,after,1
E133,E053,during,1
E133,E068,before,1
E133,E082,before,1
E133,E085,after,1
E133,E085,during,1
E133,E097,before,2
E133,E097,during,1
E133,E099,before,1
E133,E106,after,1
E133,E120,during,2
E133,E122,after,1
E133,E122,before,1
E133,E122,during,3
E133,E126,during,2
E133,E140,after,2
E133,E145,during,1
E133,E152,during,1
E133,E155,during,2
E133,E161,during,1
E133,E164,during,1
E133,E171,after,3
E133,E171,during,2
E133,E177,before,1
E133,E185,before,1
E133,E188,after,1
E133,E188,before,1
E133,E199,during,1
E133,E205,before,1
E133,E205,during,2
E133,E207,during,1
E133,E236,before,1
E133,E239,during,1
E134,E007,during,5
E134,E012,after,1
E134,E022,during,1
E134,E032,before,3
E134,E041,after,1
E134,E041,before,1
E134,E041,during,1
E134,E046,during,2
E134,E056,before,1
E134,E061,during,1
E134,E068,during,1
E134,E105,during,1
E134,E117,during,1
E134,E126,during,1
E134,E138,after,1
E134,E182,before,2
E134,E182,during,2
E134,E204,after,1
E134,E206,after,1
E134,E206,during,1
E134,E239,before,1
E134,E241,during,1
E135,E032,during,1
E135,E040,during,2
E135,E049,before,1
E135,E050,during,1
E135,E054,before,2
E135,E054,during,1
E135,E061,during,5
E135,E068,before,1
E135,E068,during,2
E135,E069,during,2
E135,E078,after,1
E135,E078,before,1
E135,E094,during,1
E135,E099,before,1
E135,E114,during,2
E135,E125,after,1
E135,E125,during,1
E135,E126,after,1
E135,E139,after,2
E135,E158,before,1
E135,E158,during,1
E135,E167,after,3
E135,E167,before,1
E135,E167,during,1
E135,E176,before,1
E135,E176,during,1
E135,E198,during,2
E135,E204,before,1
E135,E205,after,1
E135,E205,before,2
E135,E235,after,2
E135,E235,during,4
E135,E239,before,1
E136,E019,during,2
E136,E025,during,1
E136,E061,before,1
E136,E116,before,1
E136,E119,after,1
E136,E122,before,1
E136,E126,after,1
E136,E126,during,1
E136,E137,after,1
E136,E160,before,1
E136,E166,after,1
E136,E186,during,1
E136,E205,after,1
E136,E248,during,2
E137,E009,after,1
E137,E009,during,1
E137,E037,before,1
E137,E065,before,1
E137,E099,during,1
E137,E116,after,1
E137,E116,during,2
E137,E119,after,1
E137,E119,during,1
E137,E126,after,1
E137,E126,before,2
E137,E126,during,3
E137,E136,during,1
E137,E166,during,1
E137,E191,during,1
E137,E201,after,1
E137,E201,during,1
E137,E210,before,1
E137,E221,after,1
E138,E032,before,1
E138,E041,after,1
E138,E041,before,1
E138,E068,before,1
E138,E099,before,1
E138,E134,during,1
E138,E172,after,2
E138,E182,during,1
E138,E206,after,2
E138,E206,during,1
E138,E239,before,1
E139,E040,during,1
E139,E049,after,3
E139,E054,before,1
E139,E054,during,1
E139,E061,before,1
E139,E061,during,5
E139,E070,after,1
E139,E078,during,2
E139,E088,before,1
E139,E088,during,2
E139,E094,before,1
E139,E094,during,1
E139,E099,before,1
E139,E122,before,1
E139,E125,after,1
E139,E125,before,1
E139,E126,during,2
E139,E135,before,1
E139,E158,during,1
E139,E167,before,1
E139,E176,during,1
E139,E198,after,1
E139,E203,after,1
E139,E203,before,1
E139,E205,before,1
E139,E235,during,1
E140,E011,before,2
E140,E011,during,1
E140,E032,before,1
E140,E042,after,1
E140,E042,before,1
E140,E042,during,1
E140,E043,before,4
E140,E053,after,1
E140,E082,during,1
E140,E085,during,2
E140,E097,after,2
E140,E097,before,1
E140,E097,during,1
E140,E099,before,2
E140,E103,after,1
E140,E103,before,1
E140,E106,during,1
E140,E109,after,1
E140,E120,before,1
E140,E120,during,1
E140,E122,after,4
E140,E122,before,7
E140,E122,during,1
E140,E133,after,1
E140,E133,before,2
E140,E133,during,1
E140,E152,before,1
E140,E152,during,1
E140,E155,after,2
E140,E161,before,1
E140,E164,before,1
E140,E164,during,1
E140,E171,after,1
E140,E177,after,2
E140,E177,during,2
E140,E188,after,1
E140,E188,during,1
E140,E199,after,1
E140,E199,before,1
E140,E199,during,1
E140,E207,during,6
E140,E223,during,1
E141,E013,after,1
E141,E013,during,1
E141,E035,before,1
E141,E057,after,1
E141,E057,during,1
E141,E060,after,2
E141,E060,before,2
E141,E060,during,1
E141,E061,before,1
E141,E068,before,1
E141,E074,during,1
E141,E079,during,1
E141,E121,before,1
E141,E128,after,1
E141,E131,after,1
E141,E131,during,2
E141,E156,after,1
E141,E156,during,1
E141,E162,after,1
E141,E169,before,1
E141,E183,after,1
E141,E189,during,1
E141,E197,before,1
E141,E204,after,4
E141,E204,before,2
E141,E204,during,1
E141,E205,before,2
E141,E212,after,1
E141,E239,before,1
E142,E004,during,1
E142,E014,during,1
E142,E027,during,1
E142,E029,before,1
E142,E047,during,1
E142,E084,during,1
E142,E086,during,1
E142,E089,during,1
E142,E099,before,2
E142,E099,during,1
E142,E144,during,1
E142,E146,after,2
E142,E149,after,1
E142,E174,before,1
E142,E195,during,1
E142,E204,after,1
E142,E244,before,1
E142,E250,during,1
E143,E035,before,1
E143,E035,during,2
E143,E068,during,1
E143,E074,before,1
E143,E131,during,1
E143,E156,during,1
E143,E183,during,1
E143,E204,before,1
E143,E212,before,1
E144,E004,before,2
E144,E004,during,3
E144,E014,before,1
E144,E017,after,2
E144,E021,after,1
E144,E030,after,2
E144,E031,after,1
E144,E032,during,1
E144,E061,before,1
E144,E061,during,2
E144,E062,during,1
E144,E072,during,1
E144,E076,during,1
E144,E081,before,1
E144,E084,before,1
E144,E089,after,2
E144,E099,before,3
E144,E100,during,1
E144,E118,during,2
E144,E122,before,1
E144,E126,before,1
E144,E154,during,1
E144,E170,during,1
E144,E174,after,1
E144,E190,during,1
E144,E192,after,1
E144,E192,before,1
E144,E208,during,1
E144,E209,before,1
E144,E227,after,1
E144,E229,during,1
E144,E232,before,1
E145,E011,before,1
E145,E011,during,1
E145,E082,after,1
E145,E085,during,2
E145,E097,after,1
E145,E099,before,1
E145,E109,during,2
E145,E122,after,4
E145,E122,before,1
E145,E133,before,1
E145,E133,during,1
E145,E171,after,1
E145,E171,during,1
E145,E177,during,1
E145,E185,during,2
E145,E188,after,1
E145,E188,during,1
E145,E204,during,1
E145,E205,before,1
E145,E207,before,1
E145,E207,during,1
E146,E004,during,1
E146,E024,during,1
E146,E030,during,1
E146,E032,during,1
E146,E033,during,1
E146,E061,before,1
E146,E062,before,1
E146,E062,during,1
E146,E099,during,1
E146,E118,during,1
E146,E126,before,2
E146,E142,during,1
E146,E149,during,1
E146,E154,before,1
E146,E190,during,1
E146,E204,after,1
E146,E204,during,1
E146,E229,before,1
E146,E240,during,1
E147,E039,before,1
E147,E039,during,1
E147,E051,after,1
E147,E064,during,1
E147,E071,during,1
E147,E075,after,1
E147,E080,after,1
E147,E111,after,1
E147,E111,before,1
E147,E129,during,1
E147,E181,during,1
E147,E194,after,1
E147,E200,during,1
E147,E202,before,1
E147,E205,before,4
E147,E211,after,1
E147,E222,during,1
E147,E226,before,1
E147,E243,during,1
E148,E001,before,1
E148,E004,after,2
E148,E004,before,2
E148,E004,during,3
E148,E006,after,2
E148,E006,before,1
E148,E017,before,1
E148,E021,during,2
E148,E026,during,1
E148,E027,before,1
E148,E030,before,1
E148,E031,before,1
E148,E033,after,1
E148,E052,during,1
E148,E055,before,1
E148,E061,before,1
E148,E072,after,1
E148,E072,during,2
E148,E083,after,1
E148,E089,during,1
E148,E090,after,1
E148,E098,before,1
E148,E098,during,1
E148,E099,before,2
E148,E099,during,1
E148,E118,before,1
E148,E142,during,1
E148,E144,after,1
E148,E163,after,1
E148,E168,before,1
E148,E168,during,1
E148,E170,after,1
E148,E180,after,1
E148,E192,during,1
E148,E195,before,1
E148,E204,before,1
E148,E209,during,1
E148,E227,during,1
E148,E229,before,1
E148,E229,during,1
E148,E232,before,1
E148,E232,during,1
E148,E244,before,1
E148,E244,during,1
E148,E250,before,1
E149,E001,before,2
E149,E001,during,1
E149,E004,after,1
E149,E004,before,12
E149,E004,during,5
E149,E006,during,2
E149,E014,before,3
E149,E014,during,1
E149,E017,after,1
E149,E024,during,3
E149,E027,before,1
E149,E029,during,2
E149,E030,after,2
E149,E030,during,1
E149,E031,during,3
E149,E032,during,1
E149,E033,before,1
E149,E033,during,3
E149,E047,before,1
E149,E052,during,2
E149,E055,during,1
E149,E061,before,3
E149,E062,after,1
E149,E062,during,1
E149,E072,before,2
E149,E076,before,1
E149,E081,after,3
E149,E081,before,1
E149,E081,during,1
E149,E083,after,2
E149,E083,during,1
E149,E084,during,1
E149,E087,after,2
E149,E087,before,2
E149,E087,during,1
E149,E089,after,1
E149,E090,after,2
E149,E090,before,1
E149,E090,during,1
E149,E098,during,2
E149,E099,before,7
E149,E099,during,2
E149,E110,after,1
E149,E118,before,1
E149,E118,during,2
E149,E122,after,1
E149,E122,before,2
E149,E126,after,1
E149,E126,during,2
E149,E142,after,1
E149,E144,after,1
E149,E144,during,1
E149,E146,after,1
E149,E146,before,1
E149,E146,during,1
E149,E154,before,1
E149,E154,during,1
E149,E159,before,1
E149,E159,during,2
E149,E163,before,1
E149,E163,during,2
E149,E168,after,1
E149,E168,before,1
E149,E170,after,1
E149,E170,during,1
E149,E174,after,1
E149,E174,during,2
E149,E190,during,1
E149,E195,after,1
E149,E195,during,1
E149,E204,after,2
E149,E204,before,1
E149,E208,after,1
E149,E208,before,1
E149,E208,during,1
E149,E227,after,1
E149,E227,before,1
E149,E229,after,2
E149,E229,before,2
E149,E229,during,1
E149,E232,after,2
E149,E238,before,3
E149,E240,after,2
E149,E240,before,2
E149,E240,during,2
E149,E244,before,3
E149,E244,during,1
E149,E247,before,1
E149,E247,during,1
E149,E250,during,1
E150,E002,before,1
E150,E004,before,1
E150,E004,during,1
E150,E073,during,1
E150,E075,before,1
E150,E104,during,1
E150,E157,during,1
E150,E184,during,1
E150,E205,during,1
E150,E219,after,1
E150,E225,after,1
E150,E226,during,1
E151,E005,after,2
E151,E005,before,1
E151,E005,during,2
E151,E018,before,2
E151,E032,during,1
E151,E034,after,1
E151,E034,during,2
E151,E036,before,1
E151,E036,during,3
E151,E038,during,1
E151,E045,during,1
E151,E048,after,1
E151,E048,before,1
E151,E048,during,1
E151,E059,after,3
E151,E059,before,1
E151,E059,during,5
E151,E061,before,1
E151,E061,during,1
E151,E068,before,1
E151,E108,after,2
E151,E108,during,4
E151,E112,before,1
E151,E112,during,2
E151,E122,before,1
E151,E130,during,1
E151,E153,after,1
E151,E153,before,3
E151,E153,during,1
E151,E204,after,1
E151,E205,during,1
E151,E239,after,5
E151,E239,before,5
E151,E239,during,9
E151,E242,after,3
E151,E242,before,3
E152,E015,after,1
E152,E042,before,1
E152,E061,during,1
E152,E068,after,1
E152,E082,during,1
E152,E097,during,1
E152,E103,after,1
E152,E106,after,1
E152,E120,during,1
E152,E122,after,2
E152,E122,during,2
E152,E133,after,1
E152,E140,after,1
E152,E140,during,1
E152,E155,during,1
E152,E161,after,1
E152,E161,before,1
E152,E171,before,1
E152,E171,during,3
E152,E177,during,1
E152,E188,after,1
E152,E199,after,1
E152,E204,before,1
E152,E204,during,1
E152,E207,before,1
E152,E223,during,2
E153,E005,after,2
E153,E018,during,1
E153,E032,during,1
E153,E034,after,1
E153,E036,during,3
E153,E045,before,1
E153,E045,during,1
E153,E048,after,1
E153,E059,after,2
E153,E059,before,1
E153,E108,before,2
E153,E112,during,3
E153,E126,before,1
E153,E130,before,1
E153,E204,before,1
E153,E239,during,1
E154,E004,before,2
E154,E004,during,1
E154,E014,during,1
E154,E021,during,1
E154,E024,during,1
E154,E029,during,2
E154,E030,before,1
E154,E052,during,1
E154,E061,during,1
E154,E062,before,1
E154,E086,during,1
E154,E090,before,1
E154,E098,before,1
E154,E099,during,1
E154,E148,during,1
E154,E163,during,1
E154,E180,during,1
E154,E192,during,1
E155,E011,before,1
E155,E015,during,1
E155,E042,after,1
E155,E042,during,1
E155,E043,after,1
E155,E053,during,1
E155,E061,before,1
E155,E082,during,2
E155,E085,after,1
E155,E085,before,1
E155,E085,during,1
E155,E097,after,1
E155,E122,after,3
E155,E122,before,5
E155,E122,during,1
E155,E126,during,2
E155,E133,during,1
E155,E140,before,1
E155,E152,after,1
E155,E152,before,1
E155,E161,after,1
E155,E161,before,1
E155,E171,during,2
E155,E177,after,1
E155,E188,during,1
E155,E199,during,1
E155,E205,after,2
E155,E205,during,1
E155,E223,during,2
E155,E236,before,1
E155,E239,during,2
E156,E013,after,1
E156,E016,before,1
E156,E020,after,1
E156,E028,after,3
E156,E035,during,1
E156,E066,after,1
E156,E066,during,1
E156,E068,before,1
E156,E079,during,1
E156,E121,during,1
E156,E126,before,1
E156,E128,during,1
E156,E131,during,2
E156,E162,before,1
E156,E169,after,1
E156,E169,during,2
E156,E189,during,1
E156,E204,after,1
E156,E204,before,2
E156,E212,during,3
E156,E216,after,1
E156,E216,during,1
E156,E230,before,2
E157,E004,before,1
E157,E039,after,1
E157,E058,during,1
E157,E075,after,1
E157,E077,after,1
E157,E107,after,1
E157,E122,before,1
E157,E126,before,1
E157,E147,before,1
E157,E150,during,1
E157,E178,during,1
E157,E181,after,1
E157,E184,before,1
E157,E196,during,1
E157,E205,during,1
E157,E213,before,1
E157,E214,after,1
E157,E226,after,1
E157,E231,after,1
E158,E049,after,1
E158,E050,during,2
E158,E054,after,1
E158,E061,during,4
E158,E068,during,1
E158,E070,before,2
E158,E070,during,2
E158,E113,after,1
E158,E125,during,1
E158,E126,during,2
E158,E198,during,1
E158,E235,after,1
E159,E024,during,1
E159,E052,before,1
E159,E118,during,1
E159,E154,before,1
E159,E229,after,1
E159,E240,after,1
E159,E244,after,1
E159,E244,during,1
E160,E009,during,2
E160,E032,before,1
E160,E037,before,1
E160,E037,during,2
E160,E061,before,1
E160,E065,during,2
E160,E116,during,1
E160,E119,during,1
E160,E126,after,1
E160,E126,during,2
E160,E137,after,1
E160,E166,after,1
E160,E175,before,1
E160,E191,after,1
E160,E191,during,1
E160,E193,during,1
E160,E201,after,1
E160,E217,during,2
E160,E221,after,1
E160,E248,during,1
E160,E249,before,1
E160,E249,during,1
E161,E043,during,1
E161,E061,during,1
E161,E082,after,2
E161,E082,during,1
E161,E085,before,1
E161,E109,during,1
E161,E122,after,2
E161,E122,during,1
E161,E133,before,1
E161,E145,after,1
E161,E145,during,2
E161,E185,before,1
E161,E239,during,2
E162,E016,during,1
E162,E020,before,1
E162,E020,during,1
E162,E035,after,1
E162,E057,after,1
E162,E066,after,1
E162,E121,before,1
E162,E121,during,2
E162,E128,after,1
E162,E128,during,1
E162,E131,before,1
E162,E189,during,1
E162,E204,after,2
E162,E204,before,2
E162,E204,during,1
E162,E215,during,1
E162,E216,during,1
E162,E230,after,2
E163,E004,during,1
E163,E006,after,1
E163,E017,before,1
E163,E021,before,1
E163,E027,after,1
E163,E027,before,1
E163,E031,during,1
E163,E032,during,1
E163,E052,after,1
E163,E055,during,1
E163,E062,before,1
E163,E062,during,1
E163,E076,before,1
E163,E084,during,1
E163,E090,before,1
E163,E090,during,1
E163,E099,during,1
E163,E122,after,2
E163,E144,after,1
E163,E146,after,1
E163,E146,before,1
E163,E159,before,1
E163,E170,after,1
E163,E180,during,1
E163,E190,before,1
E163,E208,after,1
E163,E208,during,1
E163,E229,during,3
E163,E232,after,1
E164,E011,before,1
E164,E011,during,1
E164,E015,before,1
E164,E015,during,1
E164,E042,before,1
E164,E042,during,1
E164,E043,before,1
E164,E053,during,4
E164,E085,before,1
E164,E085,during,4
E164,E097,during,2
E164,E099,before,1
E164,E099,during,1
E164,E103,during,2
E164,E120,before,1
E164,E122,before,2
E164,E122,during,1
E164,E126,before,1
E164,E133,before,1
E164,E133,during,2
E164,E140,before,1
E164,E145,during,3
E164,E152,during,1
E164,E161,during,2
E164,E171,before,1
E164,E171,during,2
E164,E177,during,3
E164,E185,during,1
E164,E207,during,2
E164,E236,before,1
E164,E236,during,1
E165,E019,before,1
E165,E025,during,1
E165,E061,during,1
E165,E065,during,1
E165,E068,during,1
E165,E099,before,1
E165,E099,during,1
E165,E116,during,2
E165,E122,during,1
E165,E126,during,4
E165,E137,before,1
E165,E137,during,2
E165,E160,before,1
E165,E166,before,1
E165,E166,during,1
E165,E175,during,2
E165,E186,before,1
E165,E186,during,1
E165,E191,before,1
E165,E193,during,1
E165,E205,during,1
E165,E245,before,1
E165,E248,during,1
E165,E249,during,2
E166,E019,before,1
E166,E019,during,2
E166,E037,after,1
E166,E065,after,1
E166,E065,during,1
E166,E116,before,1
E166,E116,during,1
E166,E119,after,1
E166,E119,before,1
E166,E126,after,1
E166,E126,during,3
E166,E136,before,1
E166,E137,after,1
E166,E160,after,1
E166,E160,before,1
E166,E160,during,1
E166,E165,during,2
E166,E186,during,1
E166,E191,after,1
E166,E191,during,1
E166,E201,before,1
E166,E204,before,1
E166,E210,during,1
E166,E221,after,1
E166,E245,after,1
E166,E248,during,1
E166,E249,before,1
E166,E249,during,1
E167,E040,after,1
E167,E049,during,1
E167,E050,during,2
E167,E061,before,1
E167,E061,during,5
E167,E068,during,2
E167,E069,during,1
E167,E070,after,3
E167,E070,during,2
E167,E078,after,2
E167,E078,before,2
E167,E078,during,1
E167,E088,during,1
E167,E094,before,1
E167,E094,during,6
E167,E099,before,1
E167,E113,during,1
E167,E114,after,2
E167,E123,after,1
E167,E125,during,1
E167,E135,after,1
E167,E135,before,4
E167,E139,during,3
E167,E158,after,1
E167,E158,before,2
E167,E158,during,2
E167,E198,after,1
E167,E203,after,1
E167,E203,during,2
E167,E204,before,1
E167,E205,before,1
E167,E235,after,1
E167,E235,during,2
E167,E239,before,1
E168,E001,after,1
E168,E004,during,1
E168,E021,after,1
E168,E021,before,1
E168,E021,during,1
E168,E024,before,1
E168,E024,during,1
E168,E027,after,1
E168,E027,before,1
E168,E029,before,1
E168,E030,after,2
E168,E030,before,1
E168,E033,during,1
E168,E052,after,1
E168,E061,during,1
E168,E062,after,2
E168,E072,after,1
E168,E076,after,1
E168,E083,after,1
E168,E083,during,1
E168,E084,before,1
E168,E087,before,1
E168,E099,before,1
E168,E099,during,3
E168,E110,after,2
E168,E110,before,1
E168,E118,during,1
E168,E122,after,1
E168,E126,before,3
E168,E142,during,1
E168,E144,during,1
E168,E148,during,1
E168,E149,during,1
E168,E159,during,1
E168,E170,before,1
E168,E170,during,1
E168,E174,after,2
E168,E180,during,1
E168,E190,before,1
E168,E192,during,1
E168,E204,during,2
E168,E208,after,1
E168,E209,before,1
E168,E227,after,1
E168,E227,before,1
E168,E227,during,1
E168,E229,after,1
E168,E232,after,2
E168,E239,after,1
E168,E239,during,1
E168,E240,after,1
E168,E240,during,1
E168,E250,after,1
E168,E250,during,1
E169,E013,during,1
E169,E016,after,1
E169,E016,during,3
E169,E020,before,1
E169,E028,during,1
E169,E032,before,1
E169,E035,during,1
E169,E060,before,1
E169,E061,before,1
E169,E066,during,1
E169,E074,during,2
E169,E099,before,2
E169,E121,after,1
E169,E121,before,1
E169,E121,during,1
E169,E128,after,1
E169,E143,during,1
E169,E162,during,2
E169,E183,during,1
E169,E197,during,1
E169,E204,after,1
E169,E204,before,3
E169,E204,during,2
E169,E212,after,1
E169,E212,before,1
E169,E215,during,1
E169,E216,during,2
E169,E230,after,1
E170,E001,after,1
E170,E004,after,1
E170,E004,before,2
E170,E004,during,2
E170,E006,after,1
E170,E006,during,1
E170,E017,after,1
E170,E017,during,1
E170,E021,before,1
E170,E024,during,2
E170,E026,during,1
E170,E033,after,1
E170,E033,during,1
E170,E047,during,2
E170,E055,after,1
E170,E061,during,1
E170,E083,during,1
E170,E084,during,1
E170,E087,after,1
E170,E087,before,1
E170,E087,during,1
E170,E098,during,2
E170,E099,before,3
E170,E099,during,2
E170,E110,after,1
E170,E110,during,1
E170,E122,before,1
E170,E126,before,1
E170,E142,after,2
E170,E144,before,2
E170,E146,after,1
E170,E148,after,1
E170,E168,after,2
E170,E174,before,1
E170,E180,before,1
E170,E192,after,1
E170,E204,after,2
E170,E208,after,1
E170,E227,before,1
E170,E227,during,1
E170,E229,during,3
E170,E232,after,1
E170,E238,during,1
E170,E239,during,1
E170,E244,during,1
E170,E250,after,2
E171,E011,during,2
E171,E015,after,2
E171,E042,after,1
E171,E042,during,1
E171,E043,before,1
E171,E043,during,1
E171,E053,before,2
E171,E053,during,1
E171,E082,after,2
E171,E082,during,1
E171,E085,before,1
E171,E085,during,2
E171,E097,after,3
E171,E097,before,2
E171,E097,during,3
E171,E099,during,1
E171,E103,after,2
E171,E103,before,1
E171,E106,after,2
E171,E109,during,2
E171,E120,after,1
E171,E122,after,1
E171,E122,before,4
E171,E122,during,1
E171,E126,before,1
E171,E126,during,1
E171,E133,after,1
E171,E133,before,2
E171,E140,after,1
E171,E140,during,2
E171,E145,after,2
E171,E145,before,2
E171,E145,during,2
E171,E152,after,3
E171,E152,before,1
E171,E155,after,1
E171,E177,after,1
E171,E177,during,1
E171,E185,during,2
E171,E188,after,2
E171,E188,before,2
E171,E188,during,1
E171,E199,after,3
E171,E199,during,2
E171,E204,during,2
E171,E205,during,2
E171,E207,after,1
E171,E207,before,1
E171,E223,after,2
E171,E223,before,1
E171,E223,during,1
E171,E236,before,2
E171,E236,during,1
E172,E007,after,2
E172,E007,before,1
E172,E012,after,1
E172,E012,during,2
E172,E022,during,2
E172,E032,before,2
E172,E032,during,4
E172,E041,after,5
E172,E041,during,1
E172,E046,during,2
E172,E056,before,1
E172,E061,during,1
E172,E068,during,1
E172,E092,during,1
E172,E117,during,3
E172,E122,during,1
E172,E134,during,1
E172,E182,after,1
E172,E182,before,1
E172,E182,during,1
E172,E205,after,1
E172,E205,before,1
E172,E224,after,1
E172,E228,after,1
E172,E228,during,1
E172,E241,during,1
E173,E002,after,1
E173,E004,before,1
E173,E004,during,2
E173,E008,during,1
E173,E039,during,1
E173,E051,after,1
E173,E051,during,1
E173,E067,before,1
E173,E068,after,2
E173,E068,before,2
E173,E068,during,5
E173,E091,after,1
E173,E095,before,1
E173,E111,after,1
E173,E124,before,1
E173,E132,before,1
E173,E178,after,1
E173,E181,during,1
E173,E187,before,1
E173,E187,during,1
E173,E202,during,1
E173,E205,during,2
E173,E211,during,1
E173,E219,during,1
E173,E220,during,1
E173,E225,after,1
E173,E243,after,1
E174,E004,after,2
E174,E004,before,1
E174,E004,during,1
E174,E006,after,1
E174,E014,after,1
E174,E014,before,1
E174,E017,during,1
E174,E021,after,1
E174,E021,before,2
E174,E021,during,1
E174,E024,before,1
E174,E031,during,1
E174,E033,after,1
E174,E047,during,1
E174,E061,before,1
E174,E072,during,1
E174,E076,during,2
E174,E081,after,1
E174,E084,during,1
E174,E099,before,3
E174,E099,during,3
E174,E122,before,2
E174,E149,after,1
E174,E154,before,2
E174,E159,after,1
E174,E163,after,1
E174,E163,during,1
E174,E180,after,1
E174,E180,during,2
E174,E192,during,1
E174,E208,after,1
E174,E227,during,1
E174,E232,after,1
E174,E238,after,1
E174,E239,during,1
E174,E247,before,1
E175,E009,during,2
E175,E065,during,1
E175,E068,during,1
E175,E119,before,1
E175,E122,before,1
E175,E126,before,3
E175,E126,during,1
E175,E127,before,2
E175,E137,during,1
E175,E160,before,1
E175,E166,before,1
E175,E166,during,1
E175,E186,before,1
E175,E186,during,2
E175,E191,during,1
E175,E193,during,1
E175,E201,during,2
E175,E205,during,1
E175,E217,before,1
E175,E221,before,1
E175,E221,during,1
E175,E239,before,1
E175,E248,during,1
E176,E061,before,1
E176,E061,during,3
E176,E088,before,2
E176,E167,during,1
E176,E204,before,1
E176,E205,during,1
E176,E239,before,1
E177,E015,after,2
E177,E015,before,1
E177,E032,during,1
