start_code,end_code,day,rush,count
S0494,S0153,2021-10-19,am,3
S0002,S0000,2021-10-20,am,1
S0005,S0201,2021-10-20,am,5
S0007,S0394,2021-10-20,am,5
S0013,S0085,2021-10-20,am,1
S0018,S0491,2021-10-20,am,2
S0029,S0221,2021-10-20,am,2
S0038,S0320,2021-10-20,am,5
S0039,S0154,2021-10-20,am,4
S0044,S0326,2021-10-20,am,4
S0049,S0301,2021-10-20,am,5
S0050,S0008,2021-10-20,am,4
S0050,S0230,2021-10-20,am,5
S0060,S0140,2021-10-20,am,4
S0071,S0250,2021-10-20,am,2
S0071,S0326,2021-10-20,am,3
S0071,S0326,2021-10-20,am,5
S0075,S0004,2021-10-20,am,3
S0086,S0082,2021-10-20,am,5
S0092,S0344,2021-10-20,am,2
S0108,S0175,2021-10-20,am,1
S0108,S0262,2021-10-20,am,4
S0113,S0063,2021-10-20,am,2
S0118,S0258,2021-10-20,am,2
S0120,S0004,2021-10-20,am,5
S0124,S0119,2021-10-20,am,5
S0130,S0371,2021-10-20,am,5
S0132,S0068,2021-10-20,am,4
S0133,S0409,2021-10-20,am,5
S0134,S0285,2021-10-20,am,1
S0141,S0071,2021-10-20,am,2
S0144,S0062,2021-10-20,am,4
S0145,S0150,2021-10-20,am,2
S0146,S0181,2021-10-20,am,5
S0155,S0348,2021-10-20,am,2
S0160,S0273,2021-10-20,am,3
S0167,S0363,2021-10-20,am,4
S0177,S0442,2021-10-20,am,4
S0179,S0413,2021-10-20,am,4
S0187,S0326,2021-10-20,am,1
S0188,S0435,2021-10-20,am,1
S0190,S0248,2021-10-20,am,1
S0195,S0117,2021-10-20,am,4
S0196,S0064,2021-10-20,am,4
S0197,S0437,2021-10-20,am,2
S0198,S0227,2021-10-20,am,3
S0199,S0023,2021-10-20,am,3
S0202,S0004,2021-10-20,am,5
S0208,S0293,2021-10-20,am,2
S0214,S0148,2021-10-20,am,5
S0217,S0227,2021-10-20,am,1
S0223,S0460,2021-10-20,am,2
S0224,S0373,2021-10-20,am,5
S0227,S0072,2021-10-20,am,5
S0227,S0078,2021-10-20,am,1
S0227,S0278,2021-10-20,am,3
S0231,S0488,2021-10-20,am,4
S0236,S0066,2021-10-20,am,4
S0240,S0017,2021-10-20,am,3
S0248,S0124,2021-10-20,am,4
S0251,S0081,2021-10-20,am,3
S0252,S0054,2021-10-20,am,3
S0253,S0205,2021-10-20,am,1
S0253,S0291,2021-10-20,am,3
S0255,S0473,2021-10-20,am,3
S0258,S0237,2021-10-20,am,3
S0259,S0259,2021-10-20,am,4
S0267,S0200,2021-10-20,am,2
S0271,S0036,2021-10-20,am,5
S0277,S0492,2021-10-20,am,2
S0288,S0265,2021-10-20,am,4
S0298,S0469,2021-10-20,am,5
S0314,S0387,2021-10-20,am,1
S0317,S0014,2021-10-20,am,3
S0325,S0463,2021-10-20,am,1
S0326,S0352,2021-10-20,am,3
S0329,S0324,2021-10-20,am,3
S0332,S0215,2021-10-20,am,1
S0335,S0483,2021-10-20,am,2
S0340,S0039,2021-10-20,am,1
S0347,S0273,2021-10-20,am,5
S0347,S0381,2021-10-20,am,3
S0348,S0206,2021-10-20,am,3
S0360,S0124,2021-10-20,am,3
S0366,S0297,2021-10-20,am,2
S0367,S0245,2021-10-20,am,2
S0369,S0235,2021-10-20,am,3
S0375,S0466,2021-10-20,am,1
S0376,S0316,2021-10-20,am,3
S0378,S0245,2021-10-20,am,2
S0380,S0142,2021-10-20,am,3
S0385,S0242,2021-10-20,am,2
S0385,S0380,2021-10-20,am,4
S0405,S0227,2021-10-20,am,4
S0405,S0419,2021-10-20,am,4
S0408,S0451,2021-10-20,am,3
S0412,S0063,2021-10-20,am,3
S0412,S0173,2021-10-20,am,3
S0413,S0245,2021-10-20,am,3
S0414,S0464,2021-10-20,am,3
S0415,S0222,2021-10-20,am,1
S0421,S0207,2021-10-20,am,1
S0424,S0108,2021-10-20,am,1
S0428,S0368,2021-10-20,am,2
S0432,S0404,2021-10-20,am,3
S0436,S0190,2021-10-20,am,2
S0446,S0369,2021-10-20,am,4
S0451,S0060,2021-10-20,am,5
S0454,S0467,2021-10-20,am,2
S0455,S0288,2021-10-20,am,2
S0464,S0262,2021-10-20,am,1
S0468,S0338,2021-10-20,am,2
S0477,S0035,2021-10-20,am,1
S0483,S0401,2021-10-20,am,4
S0484,S0003,2021-10-20,am,1
S0484,S0334,2021-10-20,am,4
S0485,S0096,2021-10-20,am,2
S0489,S0371,2021-10-20,am,4
S0490,S0004,2021-10-20,am,2
S0490,S0437,2021-10-20,am,1
S0495,S0163,2021-10-20,am,5
S0495,S0182,2021-10-20,am,3
S0496,S0466,2021-10-20,am,3
S0002,S0155,2021-10-21,am,1
S0006,S0166,2021-10-21,am,1
S0009,S0009,2021-10-21,am,5
S0011,S0490,2021-10-21,am,1
S0014,S0431,2021-10-21,am,3
S0015,S0273,2021-10-21,am,1
S0021,S0052,2021-10-21,am,2
S0025,S0342,2021-10-21,am,5
S0030,S0145,2021-10-21,am,1
S0034,S0145,2021-10-21,am,2
S0034,S0357,2021-10-21,am,4
S0039,S0161,2021-10-21,am,1
S0045,S0092,2021-10-21,am,3
S0055,S0216,2021-10-21,am,3
S0057,S0427,2021-10-21,am,4
S0059,S0240,2021-10-21,am,1
S0062,S0478,2021-10-21,am,5
S0071,S0348,2021-10-21,am,3
S0076,S0205,2021-10-21,am,4
S0078,S0128,2021-10-21,am,1
S0084,S0456,2021-10-21,am,2
S0090,S0046,2021-10-21,am,3
S0106,S0091,2021-10-21,am,1
S0107,S0198,2021-10-21,am,5
S0109,S0421,2021-10-21,am,2
S0110,S0268,2021-10-21,am,2
S0125,S0350,2021-10-21,am,3
S0136,S0097,2021-10-21,am,1
S0141,S0077,2021-10-21,am,2
S0142,S0341,2021-10-21,am,5
S0143,S0389,2021-10-21,am,4
S0148,S0089,2021-10-21,am,1
S0148,S0260,2021-10-21,am,2
S0149,S0279,2021-10-21,am,4
S0149,S0351,2021-10-21,am,4
S0149,S0438,2021-10-21,am,2
S0150,S0270,2021-10-21,am,4
S0152,S0498,2021-10-21,am,5
S0159,S0206,2021-10-21,am,1
S0160,S0084,2021-10-21,am,3
S0162,S0331,2021-10-21,am,1
S0163,S0370,2021-10-21,am,4
S0165,S0268,2021-10-21,am,4
S0168,S0064,2021-10-21,am,4
S0173,S0097,2021-10-21,am,3
S0184,S0054,2021-10-21,am,2
S0188,S0477,2021-10-21,am,2
S0205,S0268,2021-10-21,am,5
S0208,S0337,2021-10-21,am,5
S0216,S0345,2021-10-21,am,3
S0219,S0124,2021-10-21,am,4
S0220,S0466,2021-10-21,am,4
S0224,S0265,2021-10-21,am,1
S0225,S0379,2021-10-21,am,1
S0228,S0078,2021-10-21,am,5
S0228,S0131,2021-10-21,am,5
S0229,S0214,2021-10-21,am,3
S0233,S0104,2021-10-21,am,5
S0236,S0030,2021-10-21,am,4
S0240,S0155,2021-10-21,am,4
S0240,S0417,2021-10-21,am,2
S0241,S0039,2021-10-21,am,2
S0249,S0453,2021-10-21,am,1
S0250,S0107,2021-10-21,am,2
S0250,S0326,2021-10-21,am,3
S0254,S0342,2021-10-21,am,1
S0261,S0400,2021-10-21,am,4
S0263,S0207,2021-10-21,am,1
S0264,S0451,2021-10-21,am,4
S0275,S0443,2021-10-21,am,3
S0279,S0246,2021-10-21,am,4
S0288,S0128,2021-10-21,am,2
S0293,S0139,2021-10-21,am,3
S0293,S0480,2021-10-21,am,5
S0294,S0265,2021-10-21,am,5
S0299,S0380,2021-10-21,am,3
S0299,S0438,2021-10-21,am,5
S0303,S0109,2021-10-21,am,2
S0304,S0022,2021-10-21,am,3
S0305,S0309,2021-10-21,am,4
S0312,S0371,2021-10-21,am,4
S0314,S0365,2021-10-21,am,1
S0319,S0246,2021-10-21,am,4
S0324,S0381,2021-10-21,am,3
S0330,S0328,2021-10-21,am,4
S0332,S0412,2021-10-21,am,2
S0335,S0233,2021-10-21,am,5
S0341,S0084,2021-10-21,am,2
S0345,S0065,2021-10-21,am,5
S0345,S0220,2021-10-21,am,5
S0345,S0446,2021-10-21,am,5
S0347,S0002,2021-10-21,am,3
S0350,S0010,2021-10-21,am,1
S0357,S0283,2021-10-21,am,3
S0359,S0079,2021-10-21,am,4
S0362,S0348,2021-10-21,am,2
S0364,S0389,2021-10-21,am,3
S0365,S0304,2021-10-21,am,2
S0374,S0407,2021-10-21,am,3
S0401,S0006,2021-10-21,am,4
S0422,S0369,2021-10-21,am,2
S0428,S0354,2021-10-21,am,2
S0433,S0073,2021-10-21,am,4
S0437,S0354,2021-10-21,am,3
S0443,S0056,2021-10-21,am,3
S0443,S0312,2021-10-21,am,4
S0465,S0403,2021-10-21,am,1
S0473,S0328,2021-10-21,am,4
S0477,S0494,2021-10-21,am,1
S0482,S0262,2021-10-21,am,3
S0483,S0383,2021-10-21,am,4
S0495,S0018,2021-10-21,am,5
S0495,S0271,2021-10-21,am,3
S0499,S0472,2021-10-21,am,2
S0001,S0492,2021-10-22,am,1
S0003,S0434,2021-10-22,am,1
S0006,S0491,2021-10-22,am,3
S0007,S0235,2021-10-22,am,4
S0017,S0389,2021-10-22,am,5
S0019,S0075,2021-10-22,am,3
S0020,S0343,2021-10-22,am,2
S0021,S0167,2021-10-22,am,3
S0021,S0200,2021-10-22,am,4
S0023,S0336,2021-10-22,am,2
S0025,S0243,2021-10-22,am,3
S0026,S0439,2021-10-22,am,3
S0028,S0343,2021-10-22,am,2
S0030,S0269,2021-10-22,am,1
S0032,S0466,2021-10-22,am,2
S0050,S0278,2021-10-22,am,4
S0051,S0334,2021-10-22,am,3
S0056,S0224,2021-10-22,am,4
S0059,S0136,2021-10-22,am,1
S0060,S0424,2021-10-22,am,4
S0065,S0065,2021-10-22,am,4
S0068,S0138,2021-10-22,am,2
S0071,S0326,2021-10-22,am,1
S0082,S0197,2021-10-22,am,1
S0094,S0097,2021-10-22,am,5
S0095,S0381,2021-10-22,am,2
S0095,S0418,2021-10-22,am,4
S0100,S0464,2021-10-22,am,2
S0103,S0420,2021-10-22,am,5
S0106,S0098,2021-10-22,am,4
S0109,S0387,2021-10-22,am,2
S0117,S0054,2021-10-22,am,2
S0122,S0426,2021-10-22,am,1
S0124,S0263,2021-10-22,am,2
S0127,S0027,2021-10-22,am,2
S0133,S0343,2021-10-22,am,1
S0135,S0037,2021-10-22,am,3
S0139,S0164,2021-10-22,am,1
S0141,S0326,2021-10-22,am,1
S0144,S0263,2021-10-22,am,3
S0145,S0219,2021-10-22,am,1
S0149,S0149,2021-10-22,am,2
S0152,S0334,2021-10-22,am,3
S0163,S0064,2021-10-22,am,1
S0170,S0275,2021-10-22,am,5
S0171,S0325,2021-10-22,am,4
S0172,S0258,2021-10-22,am,2
S0180,S0385,2021-10-22,am,3
S0186,S0137,2021-10-22,am,2
S0186,S0472,2021-10-22,am,4
S0187,S0163,2021-10-22,am,2
S0189,S0041,2021-10-22,am,4
S0200,S0374,2021-10-22,am,4
S0208,S0270,2021-10-22,am,3
S0209,S0088,2021-10-22,am,5
S0210,S0095,2021-10-22,am,4
S0214,S0302,2021-10-22,am,3
S0216,S0103,2021-10-22,am,5
S0225,S0060,2021-10-22,am,5
S0230,S0328,2021-10-22,am,4
S0230,S0404,2021-10-22,am,4
S0235,S0158,2021-10-22,am,4
S0236,S0393,2021-10-22,am,2
S0247,S0067,2021-10-22,am,3
S0254,S0315,2021-10-22,am,3
S0265,S0360,2021-10-22,am,1
S0270,S0422,2021-10-22,am,3
S0272,S0195,2021-10-22,am,1
S0274,S0281,2021-10-22,am,1
S0277,S0319,2021-10-22,am,3
S0280,S0166,2021-10-22,am,1
S0282,S0109,2021-10-22,am,5
S0283,S0318,2021-10-22,am,1
S0285,S0270,2021-10-22,am,5
S0293,S0332,2021-10-22,am,2
S0293,S0337,2021-10-22,am,3
S0298,S0146,2021-10-22,am,3
S0302,S0216,2021-10-22,am,2
S0302,S0428,2021-10-22,am,5
S0306,S0298,2021-10-22,am,4
S0310,S0478,2021-10-22,am,3
S0313,S0131,2021-10-22,am,2
S0315,S0457,2021-10-22,am,5
S0316,S0121,2021-10-22,am,4
S0342,S0310,2021-10-22,am,5
S0345,S0480,2021-10-22,am,2
S0357,S0237,2021-10-22,am,1
S0359,S0046,2021-10-22,am,3
S0361,S0263,2021-10-22,am,3
S0369,S0290,2021-10-22,am,3
S0373,S0155,2021-10-22,am,1
S0376,S0470,2021-10-22,am,4
S0378,S0331,2021-10-22,am,3
S0384,S0299,2021-10-22,am,2
S0392,S0288,2021-10-22,am,1
S0395,S0047,2021-10-22,am,3
S0395,S0202,2021-10-22,am,4
S0396,S0216,2021-10-22,am,4
S0396,S0248,2021-10-22,am,4
S0397,S0261,2021-10-22,am,5
S0397,S0468,2021-10-22,am,5
S0401,S0172,2021-10-22,am,2
S0401,S0498,2021-10-22,am,5
S0403,S0230,2021-10-22,am,4
S0405,S0033,2021-10-22,am,3
S0406,S0031,2021-10-22,am,1
S0411,S0188,2021-10-22,am,4
S0414,S0327,2021-10-22,am,5
S0415,S0472,2021-10-22,am,5
S0418,S0356,2021-10-22,am,2
S0420,S0465,2021-10-22,am,3
S0430,S0348,2021-10-22,am,3
S0432,S0372,2021-10-22,am,1
S0433,S0349,2021-10-22,am,3
S0434,S0221,2021-10-22,am,4
S0438,S0327,2021-10-22,am,3
S0440,S0270,2021-10-22,am,2
S0446,S0092,2021-10-22,am,3
S0454,S0479,2021-10-22,am,4
S0455,S0017,2021-10-22,am,2
S0471,S0148,2021-10-22,am,4
S0471,S0333,2021-10-22,am,1
S0476,S0303,2021-10-22,am,3
S0480,S0138,2021-10-22,am,2
S0489,S0290,2021-10-22,am,2
S0496,S0430,2021-10-22,am,2
S0002,S0241,2021-10-23,am,1
S0006,S0245,2021-10-23,am,1
S0013,S0483,2021-10-23,am,5
S0016,S0284,2021-10-23,am,4
S0024,S0276,2021-10-23,am,5
S0024,S0471,2021-10-23,am,1
S0028,S0128,2021-10-23,am,4
S0033,S0221,2021-10-23,am,3
S0035,S0064,2021-10-23,am,2
S0048,S0190,2021-10-23,am,1
S0058,S0322,2021-10-23,am,4
S0062,S0079,2021-10-23,am,1
S0070,S0260,2021-10-23,am,3
S0070,S0372,2021-10-23,am,4
S0077,S0142,2021-10-23,am,4
S0078,S0325,2021-10-23,am,4
S0078,S0371,2021-10-23,am,3
S0081,S0097,2021-10-23,am,4
S0083,S0064,2021-10-23,am,5
S0087,S0059,2021-10-23,am,1
S0088,S0018,2021-10-23,am,4
S0096,S0153,2021-10-23,am,1
S0102,S0106,2021-10-23,am,4
S0102,S0335,2021-10-23,am,3
S0104,S0220,2021-10-23,am,4
S0107,S0477,2021-10-23,am,1
S0109,S0058,2021-10-23,am,1
S0121,S0049,2021-10-23,am,1
S0130,S0303,2021-10-23,am,1
S0147,S0029,2021-10-23,am,5
S0147,S0485,2021-10-23,am,4
S0148,S0074,2021-10-23,am,3
S0166,S0320,2021-10-23,am,1
S0166,S0341,2021-10-23,am,3
S0168,S0495,2021-10-23,am,2
S0169,S0295,2021-10-23,am,3
S0171,S0125,2021-10-23,am,4
S0171,S0213,2021-10-23,am,1
S0171,S0309,2021-10-23,am,2
S0173,S0159,2021-10-23,am,1
S0181,S0057,2021-10-23,am,5
S0186,S0312,2021-10-23,am,4
S0188,S0101,2021-10-23,am,3
S0190,S0180,2021-10-23,am,5
S0198,S0439,2021-10-23,am,3
S0200,S0138,2021-10-23,am,1
S0201,S0178,2021-10-23,am,5
S0201,S0344,2021-10-23,am,5
S0201,S0467,2021-10-23,am,1
S0205,S0412,2021-10-23,am,3
S0208,S0023,2021-10-23,am,3
S0210,S0402,2021-10-23,am,4
S0214,S0294,2021-10-23,am,4
S0220,S0195,2021-10-23,am,1
S0234,S0221,2021-10-23,am,2
S0251,S0120,2021-10-23,am,1
S0253,S0345,2021-10-23,am,5
S0261,S0320,2021-10-23,am,3
S0264,S0144,2021-10-23,am,2
S0267,S0162,2021-10-23,am,4
S0274,S0081,2021-10-23,am,3
S0282,S0376,2021-10-23,am,1
S0284,S0286,2021-10-23,am,5
S0284,S0293,2021-10-23,am,4
S0287,S0023,2021-10-23,am,2
S0297,S0013,2021-10-23,am,3
S0298,S0333,2021-10-23,am,5
S0301,S0041,2021-10-23,am,5
S0303,S0259,2021-10-23,am,1
S0304,S0301,2021-10-23,am,3
S0308,S0449,2021-10-23,am,2
S0309,S0220,2021-10-23,am,3
S0310,S0155,2021-10-23,am,4
S0310,S0259,2021-10-23,am,3
S0311,S0413,2021-10-23,am,4
S0312,S0099,2021-10-23,am,5
S0324,S0336,2021-10-23,am,1
S0325,S0166,2021-10-23,am,5
S0327,S0464,2021-10-23,am,5
S0328,S0276,2021-10-23,am,1
S0332,S0238,2021-10-23,am,4
S0340,S0129,2021-10-23,am,3
S0341,S0438,2021-10-23,am,3
S0343,S0466,2021-10-23,am,1
S0346,S0268,2021-10-23,am,2
S0349,S0312,2021-10-23,am,5
S0351,S0001,2021-10-23,am,5
S0356,S0358,2021-10-23,am,3
S0358,S0021,2021-10-23,am,5
S0359,S0128,2021-10-23,am,4
S0362,S0022,2021-10-23,am,5
S0370,S0064,2021-10-23,am,4
S0372,S0433,2021-10-23,am,5
S0373,S0021,2021-10-23,am,2
S0379,S0337,2021-10-23,am,3
S0384,S0279,2021-10-23,am,5
S0388,S0395,2021-10-23,am,2
S0390,S0007,2021-10-23,am,5
S0390,S0448,2021-10-23,am,1
S0401,S0350,2021-10-23,am,2
S0416,S0177,2021-10-23,am,1
S0416,S0385,2021-10-23,am,3
S0422,S0041,2021-10-23,am,1
S0437,S0264,2021-10-23,am,5
S0464,S0012,2021-10-23,am,2
S0470,S0134,2021-10-23,am,1
S0470,S0373,2021-10-23,am,5
S0491,S0426,2021-10-23,am,2
S0496,S0199,2021-10-23,am,3
S0498,S0346,2021-10-23,am,1
S0006,S0073,2021-10-24,am,3
S0008,S0077,2021-10-24,am,1
S0009,S0170,2021-10-24,am,3
S0020,S0010,2021-10-24,am,3
S0021,S0193,2021-10-24,am,3
S0022,S0223,2021-10-24,am,1
S0026,S0443,2021-10-24,am,2
S0030,S0238,2021-10-24,am,4
S0031,S0390,2021-10-24,am,3
S0039,S0371,2021-10-24,am,1
S0040,S0491,2021-10-24,am,1
S0041,S0089,2021-10-24,am,4
S0045,S0263,2021-10-24,am,5
S0050,S0233,2021-10-24,am,3
S0055,S0090,2021-10-24,am,3
S0068,S0249,2021-10-24,am,5
S0087,S0399,2021-10-24,am,2
S0111,S0119,2021-10-24,am,5
S0114,S0010,2021-10-24,am,4
S0124,S0476,2021-10-24,am,4
S0127,S0106,2021-10-24,am,1
S0129,S0154,2021-10-24,am,5
S0130,S0250,2021-10-24,am,4
S0130,S0350,2021-10-24,am,4
S0131,S0405,2021-10-24,am,2
S0141,S0325,2021-10-24,am,5
S0143,S0198,2021-10-24,am,5
S0146,S0477,2021-10-24,am,1
S0153,S0081,2021-10-24,am,4
S0162,S0144,2021-10-24,am,3
S0168,S0365,2021-10-24,am,3
S0174,S0190,2021-10-24,am,5
S0179,S0114,2021-10-24,am,4
S0179,S0231,2021-10-24,am,1
S0204,S0187,2021-10-24,am,2
S0215,S0482,2021-10-24,am,3
S0223,S0008,2021-10-24,am,4
S0224,S0012,2021-10-24,am,4
S0224,S0043,2021-10-24,am,1
S0239,S0021,2021-10-24,am,1
S0242,S0034,2021-10-24,am,3
S0243,S0117,2021-10-24,am,1
S0243,S0268,2021-10-24,am,4
S0248,S0417,2021-10-24,am,5
S0249,S0241,2021-10-24,am,4
S0262,S0225,2021-10-24,am,1
S0266,S0404,2021-10-24,am,1
S0267,S0300,2021-10-24,am,1
S0275,S0108,2021-10-24,am,5
S0279,S0265,2021-10-24,am,4
S0283,S0301,2021-10-24,am,2
S0289,S0220,2021-10-24,am,1
S0289,S0353,2021-10-24,am,3
S0294,S0173,2021-10-24,am,3
S0297,S0090,2021-10-24,am,3
S0307,S0144,2021-10-24,am,2
S0309,S0086,2021-10-24,am,3
S0310,S0474,2021-10-24,am,3
S0314,S0252,2021-10-24,am,4
S0317,S0462,2021-10-24,am,4
S0319,S0401,2021-10-24,am,5
S0337,S0412,2021-10-24,am,4
S0343,S0463,2021-10-24,am,1
S0347,S0301,2021-10-24,am,4
S0351,S0396,2021-10-24,am,2
S0355,S0069,2021-10-24,am,5
S0357,S0426,2021-10-24,am,1
S0361,S0388,2021-10-24,am,1
S0362,S0022,2021-10-24,am,1
S0364,S0163,2021-10-24,am,1
S0365,S0258,2021-10-24,am,1
S0367,S0266,2021-10-24,am,4
S0372,S0267,2021-10-24,am,4
S0377,S0211,2021-10-24,am,5
S0379,S0482,2021-10-24,am,5
S0383,S0213,2021-10-24,am,5
S0385,S0017,2021-10-24,am,5
S0387,S0088,2021-10-24,am,3
S0391,S0108,2021-10-24,am,1
S0392,S0062,2021-10-24,am,5
S0393,S0065,2021-10-24,am,2
S0406,S0202,2021-10-24,am,1
S0409,S0071,2021-10-24,am,3
S0420,S0099,2021-10-24,am,5
S0429,S0431,2021-10-24,am,1
S0431,S0488,2021-10-24,am,5
S0433,S0489,2021-10-24,am,5
S0434,S0431,2021-10-24,am,5
S0439,S0051,2021-10-24,am,1
S0450,S0139,2021-10-24,am,3
S0454,S0259,2021-10-24,am,2
S0463,S0054,2021-10-24,am,2
S0463,S0377,2021-10-24,am,2
S0470,S0219,2021-10-24,am,3
S0476,S0360,2021-10-24,am,4
S0489,S0322,2021-10-24,am,4
S0490,S0233,2021-10-24,am,4
S0499,S0275,2021-10-24,am,5
S0008,S0305,2021-10-25,am,2
S0013,S0427,2021-10-25,am,4
S0015,S0172,2021-10-25,am,4
S0024,S0091,2021-10-25,am,1
S0025,S0125,2021-10-25,am,3
S0025,S0161,2021-10-25,am,1
S0031,S0101,2021-10-25,am,1
S0034,S0085,2021-10-25,am,4
S0037,S0246,2021-10-25,am,3
S0040,S0272,2021-10-25,am,2
S0048,S0415,2021-10-25,am,1
S0050,S0226,2021-10-25,am,2
S0054,S0072,2021-10-25,am,4
S0057,S0305,2021-10-25,am,4
S0062,S0497,2021-10-25,am,3
S0063,S0152,2021-10-25,am,5
S0072,S0284,2021-10-25,am,2
S0075,S0029,2021-10-25,am,1
S0080,S0318,2021-10-25,am,1
S0096,S0223,2021-10-25,am,2
S0096,S0393,2021-10-25,am,2
S0104,S0369,2021-10-25,am,4
S0105,S0020,2021-10-25,am,4
S0106,S0422,2021-10-25,am,1
S0113,S0248,2021-10-25,am,4
S0115,S0016,2021-10-25,am,5
S0119,S0009,2021-10-25,am,3
S0126,S0035,2021-10-25,am,4
S0141,S0410,2021-10-25,am,4
S0143,S0198,2021-10-25,am,2
S0152,S0207,2021-10-25,am,4
S0156,S0496,2021-10-25,am,3
S0177,S0073,2021-10-25,am,2
S0180,S0346,2021-10-25,am,3
S0183,S0222,2021-10-25,am,1
S0188,S0012,2021-10-25,am,1
S0188,S0062,2021-10-25,am,4
S0189,S0277,2021-10-25,am,5
S0189,S0461,2021-10-25,am,2
S0196,S0477,2021-10-25,am,1
S0203,S0004,2021-10-25,am,3
S0206,S0058,2021-10-25,am,3
S0206,S0111,2021-10-25,am,5
S0212,S0378,2021-10-25,am,5
S0217,S0082,2021-10-25,am,3
S0221,S0266,2021-10-25,am,5
S0222,S0394,2021-10-25,am,5
S0223,S0051,2021-10-25,am,1
S0233,S0037,2021-10-25,am,5
S0239,S0241,2021-10-25,am,5
S0245,S0336,2021-10-25,am,1
S0251,S0055,2021-10-25,am,4
S0251,S0484,2021-10-25,am,4
S0263,S0152,2021-10-25,am,1
S0263,S0450,2021-10-25,am,1
S0270,S0166,2021-10-25,am,5
S0275,S0472,2021-10-25,am,1
S0280,S0293,2021-10-25,am,3
S0282,S0256,2021-10-25,am,2
S0283,S0028,2021-10-25,am,2
S0293,S0402,2021-10-25,am,5
S0294,S0131,2021-10-25,am,2
S0297,S0274,2021-10-25,am,1
S0297,S0473,2021-10-25,am,2
S0298,S0305,2021-10-25,am,3
S0305,S0171,2021-10-25,am,1
S0309,S0132,2021-10-25,am,1
S0315,S0258,2021-10-25,am,2
S0323,S0323,2021-10-25,am,1
S0324,S0313,2021-10-25,am,1
S0327,S0209,2021-10-25,am,3
S0328,S0119,2021-10-25,am,3
S0328,S0375,2021-10-25,am,1
S0344,S0403,2021-10-25,am,5
S0355,S0273,2021-10-25,am,5
S0358,S0255,2021-10-25,am,5
S0374,S0195,2021-10-25,am,4
S0379,S0010,2021-10-25,am,5
S0380,S0146,2021-10-25,am,1
S0390,S0061,2021-10-25,am,4
S0390,S0085,2021-10-25,am,1
S0390,S0212,2021-10-25,am,3
S0400,S0440,2021-10-25,am,4
S0407,S0197,2021-10-25,am,1
S0413,S0466,2021-10-25,am,1
S0425,S0147,2021-10-25,am,1
S0427,S0385,2021-10-25,am,1
S0432,S0441,2021-10-25,am,3
S0446,S0433,2021-10-25,am,2
S0447,S0420,2021-10-25,am,2
S0453,S0126,2021-10-25,am,3
S0455,S0112,2021-10-25,am,3
S0457,S0161,2021-10-25,am,1
S0463,S0185,2021-10-25,am,1
S0471,S0089,2021-10-25,am,2
S0474,S0089,2021-10-25,am,2
S0474,S0493,2021-10-25,am,5
S0476,S0178,2021-10-25,am,2
S0477,S0271,2021-10-25,am,1
S0483,S0369,2021-10-25,am,5
S0487,S0084,2021-10-25,am,3
S0496,S0321,2021-10-25,am,4
S0498,S0263,2021-10-25,am,4
S0499,S0046,2021-10-25,am,3
S0000,S0393,2021-10-26,am,3
S0004,S0283,2021-10-26,am,2
S0018,S0323,2021-10-26,am,3
S0022,S0188,2021-10-26,am,4
S0031,S0223,2021-10-26,am,3
S0047,S0443,2021-10-26,am,5
S0052,S0233,2021-10-26,am,2
S0058,S0061,2021-10-26,am,2
S0064,S0267,2021-10-26,am,4
S0064,S0354,2021-10-26,am,2
S0064,S0409,2021-10-26,am,1
S0065,S0349,2021-10-26,am,2
S0078,S0114,2021-10-26,am,2
S0081,S0498,2021-10-26,am,4
S0084,S0098,2021-10-26,am,2
S0085,S0235,2021-10-26,am,5
S0088,S0335,2021-10-26,am,4
S0088,S0422,2021-10-26,am,5
S0094,S0375,2021-10-26,am,2
S0104,S0037,2021-10-26,am,2
S0104,S0333,2021-10-26,am,2
S0104,S0348,2021-10-26,am,4
S0110,S0223,2021-10-26,am,1
S0111,S0070,2021-10-26,am,5
S0114,S0082,2021-10-26,am,1
S0117,S0057,2021-10-26,am,1
S0117,S0382,2021-10-26,am,3
S0128,S0074,2021-10-26,am,4
S0134,S0492,2021-10-26,am,5
S0140,S0409,2021-10-26,am,2
S0145,S0296,2021-10-26,am,3
S0145,S0477,2021-10-26,am,1
S0148,S0478,2021-10-26,am,4
S0151,S0138,2021-10-26,am,5
S0153,S0480,2021-10-26,am,2
S0159,S0129,2021-10-26,am,3
S0159,S0301,2021-10-26,am,5
S0159,S0488,2021-10-26,am,2
S0161,S0091,2021-10-26,am,1
S0167,S0266,2021-10-26,am,1
S0172,S0403,2021-10-26,am,1
S0172,S0483,2021-10-26,am,4
S0173,S0092,2021-10-26,am,5
S0180,S0144,2021-10-26,am,2
S0198,S0196,2021-10-26,am,4
S0205,S0262,2021-10-26,am,5
S0206,S0019,2021-10-26,am,2
S0206,S0225,2021-10-26,am,2
S0206,S0226,2021-10-26,am,5
S0208,S0166,2021-10-26,am,3
S0213,S0072,2021-10-26,am,1
S0215,S0205,2021-10-26,am,1
S0216,S0446,2021-10-26,am,1
S0217,S0086,2021-10-26,am,1
S0228,S0287,2021-10-26,am,2
S0229,S0100,2021-10-26,am,3
S0237,S0175,2021-10-26,am,1
S0238,S0323,2021-10-26,am,5
S0241,S0162,2021-10-26,am,4
S0245,S0156,2021-10-26,am,4
S0246,S0079,2021-10-26,am,1
